                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 1.0987,                  1.313,                 1.1291,                0.45632,                  0.905,                0.52534,                0.37965,                0.95137,                 1.0953,                 1.0557,              0.0011169,              0.0011169,              0.0011169
                     27,                 1.0964,                 1.2826,                 1.1416,                0.45955,                0.86616,                0.53718,                0.39961,                0.95548,                 1.1204,                 1.0451,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.1107,                 1.3043,                 1.1465,                0.47052,                0.80469,                0.54393,                0.39258,                 0.9906,                 1.1301,                 1.0547,              0.0010729,              0.0010729,              0.0010729
                     29,                 1.0507,                 1.2439,                 1.1083,                0.46058,                0.87674,                0.54855,                0.37582,                 1.0615,                 1.1204,                  1.106,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.0891,                 1.2757,                 1.1303,                 0.4752,                0.86203,                0.57936,                0.42101,                 1.0041,                 1.0712,                 1.0537,              0.0010289,              0.0010289,              0.0010289
                     31,                  1.077,                 1.2792,                 1.1219,                0.46345,                0.86143,                0.53354,                0.39431,                0.96759,                 1.1369,                  1.039,              0.0010069,              0.0010069,              0.0010069
                     32,                 1.0738,                 1.2588,                 1.1278,                0.46767,                0.90978,                0.54134,                0.37477,                 0.9975,                 1.0941,                 1.0532,             0.00098486,             0.00098486,             0.00098486
                     33,                  1.059,                 1.2814,                 1.1313,                0.46956,                0.86233,                0.51709,                0.37063,                 1.0134,                 1.1262,                 1.0689,             0.00096286,             0.00096286,             0.00096286
                     34,                 1.0173,                 1.2293,                  1.078,                0.46152,                0.86169,                0.54228,                0.39282,                 0.9532,                  1.096,                 1.0582,             0.00094085,             0.00094085,             0.00094085
                     35,                 1.0414,                 1.2483,                 1.0974,                0.46967,                0.87091,                 0.5352,                0.37015,                 1.0228,                 1.0892,                 1.0921,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.0411,                 1.2581,                 1.1023,                 0.4676,                 0.8076,                0.49574,                0.36138,                 1.0032,                 1.2603,                 1.0726,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.0246,                 1.2537,                 1.1122,                0.45225,                0.89473,                0.55965,                0.41222,                0.95147,                 1.0432,                 1.0418,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.0312,                 1.1957,                  1.082,                0.44467,                0.81876,                0.50194,                0.35806,                0.99336,                 1.0829,                 1.0609,             0.00085284,             0.00085284,             0.00085284
                     39,                0.98832,                 1.1924,                 1.0808,                0.47282,                0.85266,                 0.5407,                0.38706,                0.95982,                 1.0574,                 1.0485,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.0094,                 1.1965,                 1.0967,                0.49597,                0.79423,                0.54626,                0.37783,                0.98043,                 1.0734,                 1.0707,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.0207,                  1.202,                  1.101,                0.49237,                0.85296,                0.58161,                0.41269,                0.98162,                 1.0708,                 1.0564,             0.00078682,             0.00078682,             0.00078682
                     42,                 1.0344,                 1.1819,                  1.112,                0.46975,                0.89533,                0.55716,                0.38751,                 0.9847,                 1.0723,                 1.0736,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.0038,                 1.2077,                 1.0851,                0.43748,                0.89891,                0.50034,                0.35093,                 1.0029,                 1.1277,                 1.0871,             0.00074282,             0.00074282,             0.00074282
                     44,                0.96926,                 1.1436,                 1.0594,                0.44793,                0.89946,                0.55049,                0.39031,                 1.0146,                 1.0972,                 1.1024,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.0055,                   1.18,                 1.1046,                0.48631,                0.88235,                0.55201,                0.39542,                 1.0083,                 1.0736,                 1.0838,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.0007,                 1.2001,                 1.0975,                0.49067,                0.84451,                0.58248,                 0.4134,                  0.985,                 1.0551,                 1.0578,              0.0006768,              0.0006768,              0.0006768
                     47,                0.96131,                 1.1407,                 1.0773,                0.48238,                0.82664,                0.56833,                 0.4129,                0.91856,                 1.0786,                 1.0287,              0.0006548,              0.0006548,              0.0006548
                     48,                0.94027,                 1.1404,                 1.0596,                0.48637,                0.87492,                 0.6059,                0.42951,                0.95365,                 1.0456,                 1.0684,             0.00063279,             0.00063279,             0.00063279
                     49,                0.95345,                 1.1354,                 1.0557,                0.44655,                0.89622,                0.57386,                0.42084,                0.95113,                  1.093,                 1.0436,             0.00061079,             0.00061079,             0.00061079
                     50,                0.98407,                 1.1427,                 1.0953,                  0.464,                0.86646,                 0.6099,                0.44793,                 0.9774,                 1.0114,                 1.0658,             0.00058878,             0.00058878,             0.00058878
                     51,                0.92304,                 1.0874,                 1.0488,                0.46764,                0.86005,                0.55886,                0.39497,                 1.0058,                 1.0882,                 1.0978,             0.00056678,             0.00056678,             0.00056678
                     52,                0.94182,                 1.1286,                 1.0691,                0.55954,                0.75764,                0.59901,                0.44184,                0.91055,                 1.0671,                  1.032,             0.00054478,             0.00054478,             0.00054478
                     53,                0.91482,                 1.1012,                 1.0374,                0.52011,                0.75914,                0.56714,                0.42356,                0.91134,                 1.0613,                 1.0316,             0.00052277,             0.00052277,             0.00052277
                     54,                0.93846,                 1.0895,                 1.0583,                0.45207,                 0.9047,                0.62267,                0.44934,                0.93502,                 1.0569,                 1.0462,             0.00050077,             0.00050077,             0.00050077
                     55,                0.89226,                 1.0877,                 1.0332,                0.52752,                0.77273,                0.61706,                0.45428,                0.99858,                 1.0348,                 1.0844,             0.00047876,             0.00047876,             0.00047876
                     56,                0.93544,                 1.0549,                 1.0609,                0.47539,                0.90288,                0.59903,                0.42176,                0.98891,                 1.0786,                 1.0687,             0.00045676,             0.00045676,             0.00045676
                     57,                0.93595,                 1.0734,                 1.0556,                0.44545,                0.87898,                0.56379,                0.40278,                0.98498,                 1.0829,                 1.0882,             0.00043475,             0.00043475,             0.00043475
                     58,                0.89226,                 1.0127,                 1.0338,                 0.5123,                0.75855,                0.62295,                0.45332,                0.97392,                 1.0432,                 1.0645,             0.00041275,             0.00041275,             0.00041275
                     59,                0.88762,                0.98504,                 1.0433,                0.62312,                  0.681,                0.66242,                0.48349,                0.95518,                 1.0289,                 1.0633,             0.00039074,             0.00039074,             0.00039074
                     60,                 0.8874,                 1.0364,                 1.0399,                0.49377,                0.85326,                0.66999,                0.49067,                0.93841,                 1.0168,                 1.0444,             0.00036874,             0.00036874,             0.00036874
                     61,                0.88236,                 1.0087,                 1.0414,                0.54249,                0.81118,                 0.6449,                0.46303,                0.94567,                 1.0939,                 1.0704,             0.00034674,             0.00034674,             0.00034674
                     62,                0.85109,                0.96656,                 1.0191,                0.48311,                0.85078,                0.63096,                0.47596,                 0.9439,                 1.0511,                 1.0479,             0.00032473,             0.00032473,             0.00032473
                     63,                0.88792,                0.98603,                 1.0397,                0.49687,                0.80151,                0.61906,                0.44973,                0.98918,                 1.0423,                 1.0982,             0.00030273,             0.00030273,             0.00030273
                     64,                0.87831,                0.94254,                 1.0232,                0.61495,                0.62712,                0.65314,                 0.4818,                0.96347,                  1.073,                 1.0775,             0.00028072,             0.00028072,             0.00028072
                     65,                0.84658,                0.94846,                 1.0191,                0.52981,                0.75007,                0.63346,                0.46536,                0.96957,                 1.0372,                 1.0721,             0.00025872,             0.00025872,             0.00025872
                     66,                0.78128,                0.93503,                0.99463,                0.55049,                0.79156,                0.68537,                0.51601,                0.95295,                  1.064,                 1.0731,             0.00023671,             0.00023671,             0.00023671
                     67,                0.76956,                0.91574,                0.99447,                0.55946,                0.79215,                  0.707,                0.53505,                  0.906,                0.95193,                 1.0485,             0.00021471,             0.00021471,             0.00021471
                     68,                0.76476,                0.85353,                0.98272,                0.62587,                0.67254,                0.67514,                0.50232,                0.90655,                0.99775,                 1.0524,             0.00019271,             0.00019271,             0.00019271
                     69,                0.76086,                0.83871,                0.98643,                0.50123,                0.80241,                0.66803,                0.48557,                0.97098,                 1.0278,                  1.084,              0.0001707,              0.0001707,              0.0001707
                     70,                0.74144,                0.83424,                0.98274,                0.68675,                0.65971,                0.71623,                0.52634,                0.95027,                0.97798,                 1.0769,              0.0001487,              0.0001487,              0.0001487
                     71,                0.73462,                0.80981,                0.97129,                0.61859,                 0.6466,                0.70161,                0.52682,                0.95873,                0.98125,                  1.086,             0.00012669,             0.00012669,             0.00012669
                     72,                 0.7218,                0.75351,                0.96558,                0.59445,                0.70418,                0.69052,                0.51329,                0.94881,                0.98377,                 1.0762,             0.00010469,             0.00010469,             0.00010469
                     73,                0.72575,                0.76181,                 0.9788,                 0.5114,                 0.8283,                0.67786,                0.50883,                0.97107,                 1.0266,                 1.0897,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                 0.7006,                0.72866,                0.96682,                0.65818,                0.62992,                0.70251,                0.53008,                0.95919,                0.99584,                 1.0782,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                 0.7128,                0.73551,                0.96957,                0.64483,                 0.6124,                0.69877,                0.52336,                0.94514,                 1.0119,                 1.0652,             3.8674e-05,             3.8674e-05,             3.8674e-05
