                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                0.95339,                 1.0889,                 1.0413,                0.44922,                0.85801,                0.48579,                0.35748,                 1.0154,                 1.0766,                 1.0954,             0.00096286,             0.00096286,             0.00096286
                     34,                0.92237,                 1.0674,                 1.0015,                0.45004,                0.89926,                0.51675,                0.38374,                0.94755,                 1.0266,                 1.0585,             0.00094085,             0.00094085,             0.00094085
                     35,                0.92547,                 1.0661,                 1.0176,                 0.4607,                0.83975,                0.52762,                0.40003,                0.99389,                  1.034,                 1.0714,             0.00091885,             0.00091885,             0.00091885
                     36,                0.91192,                 1.0508,                 1.0033,                 0.4699,                0.88587,                0.52728,                0.38742,                0.97618,                 1.0375,                  1.073,             0.00089685,             0.00089685,             0.00089685
                     37,                0.91007,                 1.0689,                 1.0128,                0.46387,                0.86143,                0.52172,                0.40334,                0.90718,                 1.0198,                 1.0132,             0.00087484,             0.00087484,             0.00087484
                     38,                0.91906,                 1.0449,                 1.0026,                0.46898,                0.87701,                0.53711,                0.41546,                0.94176,                 1.0269,                 1.0433,             0.00085284,             0.00085284,             0.00085284
                     39,                0.91904,                 1.0388,                 1.0164,                0.47779,                0.89986,                0.55756,                0.42766,                0.97504,                 1.0302,                 1.0466,             0.00083083,             0.00083083,             0.00083083
                     40,                0.90239,                 1.0329,                0.99745,                0.45004,                0.87404,                 0.5126,                0.38946,                0.94397,                 1.0172,                 1.0455,             0.00080883,             0.00080883,             0.00080883
                     41,                0.88711,                 1.0252,                0.99654,                0.46154,                 0.9047,                0.51556,                0.39893,                0.93993,                 1.0201,                 1.0475,             0.00078682,             0.00078682,             0.00078682
                     42,                0.93239,                  1.048,                 1.0213,                0.46337,                0.92165,                0.52224,                0.40714,                0.92645,                  1.025,                 1.0483,             0.00076482,             0.00076482,             0.00076482
                     43,                0.90296,                 1.0272,                0.99316,                0.47668,                0.91064,                0.53128,                0.39179,                0.99599,                 1.0024,                 1.0966,             0.00074282,             0.00074282,             0.00074282
                     44,                0.88035,                 1.0113,                0.98052,                0.45537,                0.87898,                0.54456,                0.42194,                0.97277,                 1.0189,                 1.0724,             0.00072081,             0.00072081,             0.00072081
                     45,                 0.8823,                0.99915,                 1.0014,                0.45067,                 0.9268,                  0.528,                0.40239,                0.93644,                0.99559,                 1.0482,             0.00069881,             0.00069881,             0.00069881
                     46,                 0.9046,                 1.0341,                 1.0103,                0.45186,                0.86613,                0.50734,                0.39006,                0.95987,                 1.0246,                 1.0647,              0.0006768,              0.0006768,              0.0006768
                     47,                0.87767,                 1.0149,                0.99109,                0.46723,                0.90048,                0.52725,                 0.4095,                0.85563,                0.99319,                0.99849,              0.0006548,              0.0006548,              0.0006548
                     48,                0.87139,                 1.0263,                0.99591,                0.45558,                0.91347,                0.54572,                0.42131,                0.92602,                0.99822,                 1.0365,             0.00063279,             0.00063279,             0.00063279
                     49,                0.86675,                0.99028,                0.98245,                0.46659,                0.88775,                0.54704,                0.41666,                  0.883,                0.99592,                 1.0117,             0.00061079,             0.00061079,             0.00061079
                     50,                0.86152,                 1.0023,                 1.0037,                0.44177,                0.93919,                0.55329,                0.42987,                0.90715,                0.98309,                 1.0159,             0.00058878,             0.00058878,             0.00058878
                     51,                0.84976,                0.99244,                 0.9802,                0.47408,                0.91309,                0.56603,                0.44015,                0.91953,                0.96416,                 1.0324,             0.00056678,             0.00056678,             0.00056678
                     52,                0.83425,                0.99929,                0.98476,                0.47203,                0.91591,                0.58165,                0.44666,                0.94464,                0.98196,                 1.0454,             0.00054478,             0.00054478,             0.00054478
                     53,                0.81013,                0.97428,                0.95874,                0.47419,                0.88715,                 0.5124,                0.38445,                0.88328,                0.98218,                 1.0164,             0.00052277,             0.00052277,             0.00052277
                     54,                0.81775,                0.96197,                0.97255,                0.46817,                0.92165,                0.52154,                0.39101,                0.94496,                0.98635,                 1.0594,             0.00050077,             0.00050077,             0.00050077
                     55,                0.80561,                0.96411,                0.96383,                0.45741,                0.88781,                0.51517,                0.38776,                0.90556,                0.99217,                 1.0468,             0.00047876,             0.00047876,             0.00047876
                     56,                0.83012,                0.96115,                0.97852,                0.45005,                0.91434,                0.49456,                 0.3774,                0.94191,                0.97668,                 1.0645,             0.00045676,             0.00045676,             0.00045676
                     57,                0.84059,                0.97144,                0.97903,                0.47132,                0.86595,                0.52218,                0.40217,                0.91643,                 1.0054,                 1.0274,             0.00043475,             0.00043475,             0.00043475
                     58,                  0.797,                0.96035,                 0.9625,                0.45882,                0.93919,                0.52025,                0.39542,                0.91932,                0.99861,                 1.0373,             0.00041275,             0.00041275,             0.00041275
                     59,                0.80582,                0.93963,                0.97258,                0.47061,                0.92165,                0.50723,                0.37634,                0.98285,                0.99996,                 1.0882,             0.00039074,             0.00039074,             0.00039074
                     60,                0.79314,                0.94148,                0.96113,                0.45749,                0.93042,                0.53203,                0.40721,                0.93429,                 0.9783,                 1.0429,             0.00036874,             0.00036874,             0.00036874
                     61,                0.76691,                0.93523,                0.95584,                0.45761,                0.91317,                0.53519,                0.39876,                0.94905,                 1.0044,                 1.0761,             0.00034674,             0.00034674,             0.00034674
                     62,                0.76301,                0.93376,                0.94912,                0.43834,                0.93249,                0.49471,                0.37366,                0.94279,                 1.0009,                 1.0715,             0.00032473,             0.00032473,             0.00032473
                     63,                0.78675,                0.94768,                0.95687,                0.44438,                0.88749,                0.50775,                0.38409,                0.91566,                 1.0083,                 1.0359,             0.00030273,             0.00030273,             0.00030273
                     64,                0.77958,                0.92779,                0.94112,                0.46431,                0.89622,                0.53111,                0.39277,                0.94439,                0.97664,                 1.0649,             0.00028072,             0.00028072,             0.00028072
                     65,                 0.7476,                0.90387,                0.94128,                0.46525,                0.93042,                0.51883,                 0.3818,                0.94652,                0.99449,                 1.0614,             0.00025872,             0.00025872,             0.00025872
                     66,                0.71231,                0.87835,                0.91551,                0.45828,                0.87823,                0.53256,                0.39795,                0.94971,                 1.0141,                 1.0575,             0.00023671,             0.00023671,             0.00023671
                     67,                0.68652,                0.87614,                0.91175,                0.46841,                0.91197,                0.52367,                0.39328,                0.91716,                   1.02,                 1.0522,             0.00021471,             0.00021471,             0.00021471
                     68,                0.68511,                0.85227,                0.90766,                0.46708,                0.90529,                0.52783,                0.39036,                0.92269,                 1.0142,                 1.0555,             0.00019271,             0.00019271,             0.00019271
                     69,                0.66624,                0.85395,                0.89985,                0.47349,                0.89424,                0.54266,                0.39823,                0.94094,                0.99788,                 1.0743,              0.0001707,              0.0001707,              0.0001707
                     70,                0.66198,                0.83538,                0.90453,                0.47135,                0.92165,                  0.545,                0.40537,                0.92533,                 1.0052,                 1.0531,              0.0001487,              0.0001487,              0.0001487
                     71,                0.66421,                0.86064,                0.90012,                0.46779,                  0.905,                0.54602,                0.40238,                 0.9218,                0.99762,                 1.0681,             0.00012669,             0.00012669,             0.00012669
                     72,                 0.6403,                0.83218,                0.89297,                0.47177,                0.91377,                0.56394,                0.41403,                0.91608,                0.99243,                 1.0592,             0.00010469,             0.00010469,             0.00010469
                     73,                0.64109,                0.82619,                0.90012,                0.46897,                0.89777,                0.54052,                  0.398,                0.92762,                 1.0033,                 1.0554,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.61964,                0.81879,                  0.895,                0.46978,                0.90257,                0.54515,                0.40185,                0.91803,                 1.0014,                 1.0517,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.62635,                0.81195,                0.89218,                0.48268,                0.90217,                0.54647,                0.40211,                0.92332,                 1.0036,                 1.0536,             3.8674e-05,             3.8674e-05,             3.8674e-05
