                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.92082,                 1.0187,                 1.0154,                0.49485,                0.82843,                 0.5856,                 0.4308,                0.94051,                 1.0743,                 1.0456,             0.00083083,             0.00083083,             0.00083083
                     40,                0.89793,                 1.0251,                 1.0045,                0.51326,                0.82013,                0.60991,                0.42201,                0.99038,                 1.0238,                 1.0617,             0.00080883,             0.00080883,             0.00080883
                     41,                0.93009,                 1.0175,                 1.0225,                0.48743,                0.86143,                0.60198,                0.42139,                 1.0326,                 1.0404,                 1.1079,             0.00078682,             0.00078682,             0.00078682
                     42,                0.87915,                 1.0048,                 1.0022,                0.48919,                0.90642,                0.62837,                0.45668,                 1.0406,                 1.0475,                 1.1069,             0.00076482,             0.00076482,             0.00076482
                     43,                0.89528,                0.97475,                 1.0168,                0.51349,                0.74918,                0.62209,                0.42761,                 1.0189,                 1.0464,                 1.0823,             0.00074282,             0.00074282,             0.00074282
                     44,                0.87179,                0.97771,                 0.9917,                0.46239,                 0.9047,                0.59526,                0.42846,                0.99466,                 1.0677,                 1.0885,             0.00072081,             0.00072081,             0.00072081
                     45,                0.88262,                0.97807,                0.99622,                0.51151,                0.80292,                0.63141,                0.45206,                 1.0053,                 1.0629,                 1.0817,             0.00069881,             0.00069881,             0.00069881
                     46,                0.87091,                0.95238,                 1.0092,                0.45838,                0.88516,                0.60021,                0.40728,                0.98598,                 1.0527,                  1.092,              0.0006768,              0.0006768,              0.0006768
                     47,                0.88079,                0.98035,                 1.0098,                  0.575,                0.74071,                0.63772,                0.45509,                0.99416,                 1.0131,                 1.1143,              0.0006548,              0.0006548,              0.0006548
                     48,                0.83367,                0.94487,                0.99038,                0.48388,                0.88251,                0.60872,                0.43521,                  1.005,                 1.0228,                 1.1094,             0.00063279,             0.00063279,             0.00063279
                     49,                0.83939,                0.94951,                0.98375,                0.55982,                0.69421,                0.67892,                0.50384,                0.94501,                 0.9813,                 1.0652,             0.00061079,             0.00061079,             0.00061079
                     50,                0.86865,                0.97581,                0.99464,                0.53873,                0.81876,                0.70267,                0.49855,                0.96432,                0.96326,                 1.0848,             0.00058878,             0.00058878,             0.00058878
                     51,                0.83738,                0.95846,                0.97887,                0.54333,                0.73771,                0.68098,                0.48497,                 1.0019,                0.98153,                 1.1014,             0.00056678,             0.00056678,             0.00056678
                     52,                0.82508,                0.90631,                0.97072,                0.57127,                0.82777,                0.69863,                0.48407,                0.97966,                0.98146,                 1.0822,             0.00054478,             0.00054478,             0.00054478
                     53,                0.81951,                0.92549,                0.97406,                0.46593,                0.91304,                 0.6114,                0.43583,                 1.0375,                 1.0549,                 1.1465,             0.00052277,             0.00052277,             0.00052277
                     54,                0.79455,                0.89559,                0.96681,                0.53532,                0.84425,                0.68007,                0.48464,                0.96274,                0.98632,                 1.0702,             0.00050077,             0.00050077,             0.00050077
                     55,                0.82898,                 0.8817,                 0.9797,                0.53693,                0.70247,                0.66487,                0.45819,                0.99367,                 1.0121,                 1.0898,             0.00047876,             0.00047876,             0.00047876
                     56,                0.79999,                0.89666,                0.96617,                0.56596,                0.72895,                0.67072,                0.47553,                 1.0082,                0.97497,                 1.1001,             0.00045676,             0.00045676,             0.00045676
                     57,                0.78038,                0.85309,                0.96426,                0.52298,                 0.7752,                0.66893,                 0.4805,                0.97442,                 1.0299,                 1.0708,             0.00043475,             0.00043475,             0.00043475
                     58,                0.79139,                0.84318,                0.95481,                0.52122,                0.88834,                0.69579,                0.48996,                0.97314,                0.98148,                 1.0767,             0.00041275,             0.00041275,             0.00041275
                     59,                0.75179,                0.82857,                0.93297,                0.58627,                0.76792,                0.70103,                0.51693,                0.96194,                 1.0053,                 1.0705,             0.00039074,             0.00039074,             0.00039074
                     60,                0.79063,                0.86815,                0.96487,                0.50572,                0.82783,                0.67946,                0.49736,                0.95493,                0.97191,                 1.0651,             0.00036874,             0.00036874,             0.00036874
                     61,                0.77142,                0.78846,                0.95295,                0.54939,                0.75209,                0.67446,                0.49133,                 1.0038,                0.99079,                 1.0999,             0.00034674,             0.00034674,             0.00034674
                     62,                0.77007,                0.78463,                0.96015,                0.52405,                0.84684,                0.67352,                0.48011,                0.98289,                0.99308,                 1.0835,             0.00032473,             0.00032473,             0.00032473
                     63,                 0.7549,                0.74673,                0.95208,                0.56205,                0.70503,                0.66404,                0.48736,                0.95527,                 1.0427,                 1.0821,             0.00030273,             0.00030273,             0.00030273
                     64,                0.74813,                0.73925,                 0.9469,                 0.5295,                0.86122,                0.71799,                0.52432,                 0.9663,                  0.986,                 1.0631,             0.00028072,             0.00028072,             0.00028072
                     65,                0.74848,                0.72015,                0.94805,                0.53139,                0.80999,                0.68619,                0.50267,                0.96785,                 1.0339,                 1.0813,             0.00025872,             0.00025872,             0.00025872
                     66,                0.68159,                0.67462,                0.91546,                0.58645,                0.70944,                 0.6799,                0.49465,                0.99795,                 1.0427,                 1.1053,             0.00023671,             0.00023671,             0.00023671
                     67,                0.66423,                0.61867,                0.89912,                0.64321,                 0.7353,                0.71642,                0.52803,                0.96667,                0.96933,                 1.0831,             0.00021471,             0.00021471,             0.00021471
                     68,                 0.6714,                0.63211,                0.89989,                 0.6367,                0.67602,                0.71757,                0.53681,                0.95146,                  1.012,                 1.0674,             0.00019271,             0.00019271,             0.00019271
                     69,                 0.6664,                0.62059,                0.91494,                0.55693,                0.80362,                0.70814,                0.53164,                0.96899,                 1.0208,                 1.1105,              0.0001707,              0.0001707,              0.0001707
                     70,                0.64629,                0.60118,                0.88791,                0.67251,                0.71737,                0.73429,                0.56359,                0.92587,                0.96711,                 1.0605,              0.0001487,              0.0001487,              0.0001487
                     71,                0.62884,                0.54399,                 0.8941,                0.58916,                0.83464,                0.76563,                0.56739,                0.92897,                0.97576,                 1.0563,             0.00012669,             0.00012669,             0.00012669
                     72,                0.63022,                0.53839,                0.89224,                0.56975,                0.80152,                0.74286,                0.55849,                0.94613,                 1.0202,                 1.0614,             0.00010469,             0.00010469,             0.00010469
                     73,                0.61841,                0.52157,                0.89228,                0.60419,                 0.7391,                0.72072,                0.53931,                0.98146,                 1.0155,                 1.1176,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.61486,                0.52055,                0.88841,                0.55543,                0.83871,                0.74189,                0.55716,                0.95154,                0.97675,                 1.0748,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.61546,                 0.5019,                0.88654,                0.63922,                0.72525,                0.72827,                0.54539,                0.95066,                  0.987,                 1.0783,             3.8674e-05,             3.8674e-05,             3.8674e-05
