                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4415,                 3.3845,                 1.2877,                0.40507,                0.65448,                0.41107,                0.24707,                 1.3919,                 1.7795,                 1.2946,             0.00055037,             0.00055037,             0.00055037
                      2,                 1.2975,                 1.7142,                 1.1973,                0.41264,                0.61968,                0.44488,                0.26862,                 1.3069,                  1.553,                 1.1769,              0.0010914,              0.0010914,              0.0010914
                      3,                 1.3517,                 1.6544,                 1.2257,                0.37845,                0.72584,                 0.4312,                0.28595,                 1.1744,                 1.5597,                 1.1765,              0.0016178,              0.0016178,              0.0016178
                      4,                 1.2884,                 1.4809,                 1.1925,                0.45261,                0.78457,                0.50183,                0.33619,                 1.1547,                 1.3023,                 1.1349,               0.001601,               0.001601,               0.001601
                      5,                 1.2645,                 1.4402,                 1.1925,                0.38264,                0.68652,                0.45275,                0.30746,                  1.199,                 1.5728,                 1.2119,               0.001579,               0.001579,               0.001579
                      6,                 1.2213,                 1.3723,                 1.1593,                0.47105,                0.81817,                 0.5139,                0.35407,                 1.1526,                 1.2248,                 1.1347,               0.001557,               0.001557,               0.001557
                      7,                 1.2073,                 1.3422,                 1.1446,                0.46193,                0.72346,                0.48848,                0.34309,                 1.0987,                 1.2989,                 1.1154,               0.001535,               0.001535,               0.001535
                      8,                 1.1642,                 1.3033,                 1.1214,                  0.476,                0.83911,                 0.5213,                0.36918,                 1.0946,                 1.1539,                 1.0882,               0.001513,               0.001513,               0.001513
                      9,                 1.1339,                 1.2979,                  1.129,                0.43602,                 0.7654,                0.49702,                0.36031,                  1.086,                 1.2186,                 1.1105,               0.001491,               0.001491,               0.001491
                     10,                 1.1192,                 1.2442,                 1.0987,                0.43603,                0.85268,                0.49842,                0.36241,                 1.0351,                 1.1727,                 1.0928,               0.001469,               0.001469,               0.001469
                     11,                 1.1442,                 1.2468,                 1.1256,                0.45432,                0.75253,                0.46261,                0.30572,                 1.1275,                 1.2434,                 1.1013,               0.001447,               0.001447,               0.001447
                     12,                 1.1116,                 1.2397,                 1.0889,                0.45689,                0.88969,                0.50263,                0.35588,                 1.0539,                 1.1109,                  1.074,               0.001425,               0.001425,               0.001425
                     13,                 1.0894,                 1.2122,                 1.0996,                0.46344,                0.77131,                0.48962,                0.33535,                 1.1847,                 1.2368,                 1.1844,              0.0014029,              0.0014029,              0.0014029
                     14,                 1.0864,                 1.2259,                  1.085,                0.45573,                0.89142,                0.53644,                 0.3857,                 1.0281,                 1.0958,                 1.0626,              0.0013809,              0.0013809,              0.0013809
