                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.0651,                 1.3519,                 1.1299,                 0.4833,                0.87993,                0.54866,                0.40024,                 0.9244,                0.99916,                 1.0406,             0.00061079,             0.00061079,             0.00061079
                     50,                  1.062,                 1.3222,                 1.1314,                0.47817,                0.87898,                 0.5461,                 0.3984,                0.96113,                 1.0169,                 1.0633,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.0672,                 1.3594,                 1.1374,                0.45761,                0.89652,                0.55731,                0.41502,                0.91885,                 1.0187,                 1.0586,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.0504,                 1.3341,                 1.1368,                0.47415,                0.88805,                0.54734,                0.39777,                0.91474,                 1.0089,                 1.0539,             0.00054478,             0.00054478,             0.00054478
                     53,                 1.0151,                 1.3056,                 1.1119,                0.49207,                0.86143,                0.55277,                 0.4058,                0.91968,                0.98224,                 1.0538,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.0406,                  1.339,                 1.1376,                0.47206,                0.92135,                0.56106,                0.40531,                 1.0044,                0.98712,                 1.0882,             0.00050077,             0.00050077,             0.00050077
                     55,                 1.0251,                 1.3346,                 1.1206,                0.47513,                 0.8901,                0.53729,                0.39666,                0.98433,                0.99833,                  1.099,             0.00047876,             0.00047876,             0.00047876
                     56,                 1.0084,                  1.279,                 1.1098,                0.46703,                0.93256,                0.54999,                0.38802,                 0.9673,                0.97497,                 1.0835,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.0433,                 1.3154,                 1.1276,                0.47772,                0.87868,                0.53252,                0.38384,                0.96952,                0.99153,                 1.0655,             0.00043475,             0.00043475,             0.00043475
                     58,                0.99336,                 1.2797,                 1.1004,                0.47648,                0.88713,                0.54938,                0.39864,                0.95514,                0.98331,                  1.065,             0.00041275,             0.00041275,             0.00041275
                     59,                0.96708,                 1.2444,                 1.0909,                0.46848,                0.89469,                 0.5677,                0.39927,                0.98922,                 1.0001,                 1.0816,             0.00039074,             0.00039074,             0.00039074
                     60,                0.99917,                 1.2915,                 1.1074,                0.47374,                0.87305,                0.56661,                0.41152,                0.94497,                0.98925,                  1.052,             0.00036874,             0.00036874,             0.00036874
                     61,                0.98643,                 1.2431,                 1.1003,                0.49011,                 0.9044,                0.54251,                0.39504,                0.93844,                 1.0033,                 1.0497,             0.00034674,             0.00034674,             0.00034674
                     62,                0.98948,                 1.2953,                 1.1071,                0.46738,                0.89622,                0.53194,                0.39005,                0.98127,                 1.0119,                 1.0977,             0.00032473,             0.00032473,             0.00032473
                     63,                 1.0087,                 1.2953,                  1.113,                  0.461,                0.87779,                0.56937,                 0.4105,                0.96392,                 1.0217,                 1.0565,             0.00030273,             0.00030273,             0.00030273
                     64,                0.99487,                 1.2341,                 1.0919,                  0.468,                0.83631,                0.55136,                0.40225,                0.98631,                 1.0028,                 1.0836,             0.00028072,             0.00028072,             0.00028072
                     65,                0.96823,                 1.2381,                 1.0975,                0.45728,                0.88715,                0.54713,                0.39268,                0.96493,                 1.0214,                  1.067,             0.00025872,             0.00025872,             0.00025872
                     66,                0.90473,                 1.1974,                 1.0663,                0.46979,                0.90646,                0.58075,                0.42319,                0.96109,                 1.0017,                 1.0746,             0.00023671,             0.00023671,             0.00023671
                     67,                0.90143,                 1.1936,                 1.0722,                0.46755,                0.91377,                0.61073,                0.45326,                0.93662,                0.98677,                 1.0749,             0.00021471,             0.00021471,             0.00021471
                     68,                0.88685,                 1.1506,                 1.0663,                0.46695,                0.93878,                0.59001,                0.43756,                0.94519,                0.99644,                 1.0754,             0.00019271,             0.00019271,             0.00019271
                     69,                0.86197,                 1.1501,                 1.0414,                0.48826,                0.89454,                0.59158,                0.42975,                0.96765,                0.98298,                 1.0879,              0.0001707,              0.0001707,              0.0001707
                     70,                0.84697,                 1.1039,                 1.0448,                0.50416,                0.80539,                0.59767,                0.43982,                0.95653,                0.98914,                 1.0756,              0.0001487,              0.0001487,              0.0001487
                     71,                0.86876,                 1.1314,                 1.0518,                0.47704,                0.81728,                0.57446,                 0.4158,                0.93457,                 1.0483,                 1.0726,             0.00012669,             0.00012669,             0.00012669
                     72,                0.83329,                 1.0904,                 1.0358,                0.47177,                0.85523,                0.58508,                0.44419,                0.92229,                 1.0106,                 1.0635,             0.00010469,             0.00010469,             0.00010469
                     73,                0.82511,                 1.0827,                 1.0392,                 0.4445,                0.86567,                0.56527,                0.41891,                 0.9287,                 1.0413,                 1.0665,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.82058,                 1.0815,                  1.042,                0.46536,                0.87868,                0.58648,                0.44196,                0.93613,                 1.0253,                 1.0733,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.81964,                 1.0773,                 1.0364,                0.46648,                0.84625,                0.58528,                0.43756,                 0.9309,                  1.017,                 1.0733,             3.8674e-05,             3.8674e-05,             3.8674e-05
