                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 0.7509,                0.89262,                0.95385,                0.55718,                0.74918,                0.66273,                0.48819,                 1.0026,                 1.0245,                 1.1365,             0.00036874,             0.00036874,             0.00036874
                     61,                0.78343,                0.87863,                0.96899,                0.55685,                0.77773,                0.65524,                 0.4784,                0.98105,                  0.988,                 1.1243,             0.00034674,             0.00034674,             0.00034674
                     62,                0.73752,                0.84298,                0.94788,                0.56304,                0.76643,                0.67661,                0.47722,                 1.0108,                 1.0274,                 1.1289,             0.00032473,             0.00032473,             0.00032473
                     63,                0.75047,                0.85487,                0.95576,                0.58044,                0.74867,                0.66354,                0.47601,                 1.0024,                 1.0108,                 1.1323,             0.00030273,             0.00030273,             0.00030273
                     64,                0.75511,                0.86608,                0.95877,                0.52185,                0.82178,                0.61875,                 0.4499,                 0.9895,                 1.0989,                  1.127,             0.00028072,             0.00028072,             0.00028072
                     65,                0.73245,                0.86987,                0.95535,                0.54755,                0.72085,                0.61731,                0.44114,                 1.0446,                 1.0291,                 1.1558,             0.00025872,             0.00025872,             0.00025872
                     66,                0.68767,                0.83487,                 0.9153,                0.50939,                0.87307,                 0.6225,                0.44481,                  1.011,                 1.0108,                 1.1187,             0.00023671,             0.00023671,             0.00023671
                     67,                0.66408,                0.75476,                0.91589,                0.57473,                0.76643,                 0.6509,                0.47142,                 1.0179,                 1.0279,                 1.1365,             0.00021471,             0.00021471,             0.00021471
                     68,                0.65653,                0.74507,                0.90253,                0.50782,                0.86948,                0.63677,                0.46037,                 1.0124,                0.99908,                 1.1519,             0.00019271,             0.00019271,             0.00019271
                     69,                0.64101,                 0.7519,                0.90446,                0.60297,                0.77174,                0.66687,                0.48036,                 1.0242,                0.97523,                 1.1696,              0.0001707,              0.0001707,              0.0001707
                     70,                0.62871,                0.71865,                0.90883,                0.54318,                0.85385,                0.64734,                0.46625,                 1.0189,                 1.0023,                 1.1582,              0.0001487,              0.0001487,              0.0001487
                     71,                0.61856,                0.67708,                0.88962,                0.55365,                0.80152,                0.66053,                0.47731,                0.99381,                 1.0253,                 1.1232,             0.00012669,             0.00012669,             0.00012669
                     72,                 0.6231,                0.67093,                0.88944,                0.55861,                0.84142,                0.67866,                0.49202,                0.99327,                 1.0302,                 1.1324,             0.00010469,             0.00010469,             0.00010469
                     73,                0.61757,                0.65804,                0.89821,                0.54298,                 0.8217,                0.65699,                0.46993,                 1.0108,                 1.0426,                  1.162,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.60972,                0.61313,                0.88542,                0.54834,                0.81569,                0.64303,                0.46094,                0.99905,                 1.0425,                 1.1551,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.59872,                0.62236,                0.88761,                0.56071,                0.80181,                0.64181,                0.45838,                 1.0032,                 1.0536,                 1.1612,             3.8674e-05,             3.8674e-05,             3.8674e-05
