                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.4702,                 1.9842,                 1.5335,                0.46339,                0.85355,                0.50957,                0.35221,                 1.0604,                 1.2962,                 1.1066,               0.001425,               0.001425,               0.001425
                     13,                 1.4496,                 1.9916,                 1.5271,                 0.4665,                0.85567,                0.50546,                0.36008,                 1.0525,                 1.2978,                 1.0876,              0.0014029,              0.0014029,              0.0014029
                     14,                 1.4653,                 1.9874,                 1.5233,                0.47105,                0.83749,                0.48726,                0.34431,                 1.1457,                 1.2768,                 1.1653,              0.0013809,              0.0013809,              0.0013809
                     15,                 1.4523,                 1.9938,                 1.5173,                 0.4641,                 0.7758,                0.51561,                0.35967,                 1.1454,                 1.3936,                 1.1417,              0.0013589,              0.0013589,              0.0013589
                     16,                 1.4406,                 1.9631,                 1.5035,                0.47156,                0.82724,                0.50152,                0.33374,                 1.1761,                 1.2692,                 1.1615,              0.0013369,              0.0013369,              0.0013369
                     17,                 1.4166,                 1.9006,                 1.4896,                 0.4577,                0.87021,                0.52805,                0.36942,                 1.0515,                 1.3098,                  1.112,              0.0013149,              0.0013149,              0.0013149
                     18,                 1.4067,                 1.9545,                 1.4842,                0.47146,                0.88695,                0.53779,                0.38524,                 1.0122,                 1.1859,                 1.0707,              0.0012929,              0.0012929,              0.0012929
                     19,                 1.3955,                 1.9323,                 1.4806,                0.44871,                0.92148,                0.55584,                0.39448,                 1.0573,                 1.1568,                 1.1204,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.3666,                 1.9023,                 1.4629,                0.45828,                0.86173,                0.51331,                0.36821,                 1.0131,                 1.2607,                 1.0722,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.3246,                 1.8694,                 1.4344,                0.46688,                0.85527,                0.52601,                 0.3659,                 1.1141,                 1.2244,                 1.1354,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.3919,                 1.9318,                 1.4874,                0.45519,                0.79274,                0.50207,                0.35684,                 1.0381,                 1.3125,                 1.0852,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.3488,                 1.9064,                 1.4739,                0.45478,                0.81225,                0.50914,                0.35128,                 1.0975,                 1.2763,                 1.1425,              0.0011829,              0.0011829,              0.0011829
                     24,                 1.3248,                 1.8446,                 1.4389,                0.46711,                0.86143,                0.52594,                0.38113,                 1.0013,                 1.1516,                 1.0811,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.3481,                 1.8624,                 1.4459,                0.47317,                0.71986,                0.49236,                0.37177,                 1.0304,                 1.4085,                 1.0883,              0.0011389,              0.0011389,              0.0011389
                     26,                 1.3338,                 1.8748,                 1.4298,                0.45128,                0.91314,                0.52747,                0.38002,                0.97919,                 1.1579,                 1.0671,              0.0011169,              0.0011169,              0.0011169
                     27,                 1.3197,                 1.8532,                 1.4416,                0.46439,                0.85846,                0.52444,                0.38398,                  1.012,                 1.1957,                 1.0913,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.2865,                  1.802,                 1.4035,                0.45312,                0.83482,                0.52855,                0.39515,                 1.0067,                 1.1924,                 1.0983,              0.0010729,              0.0010729,              0.0010729
                     29,                 1.3045,                 1.8369,                 1.4328,                 0.4623,                0.80999,                0.53595,                0.40864,                 1.0038,                 1.3088,                 1.0915,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.3064,                 1.8111,                 1.4232,                0.46423,                0.86763,                 0.5454,                0.40048,                0.97447,                 1.1743,                 1.0508,              0.0010289,              0.0010289,              0.0010289
                     31,                 1.2953,                 1.8323,                 1.4019,                 0.4734,                0.89563,                0.51387,                0.38751,                0.98887,                 1.1763,                 1.0945,              0.0010069,              0.0010069,              0.0010069
                     32,                 1.3212,                 1.8512,                 1.4361,                0.46477,                0.85266,                 0.5177,                0.38633,                0.98564,                 1.2236,                 1.0857,             0.00098486,             0.00098486,             0.00098486
                     33,                 1.2786,                 1.8149,                 1.4154,                0.47255,                0.91537,                0.54205,                0.37289,                 1.0289,                   1.11,                 1.0977,             0.00096286,             0.00096286,             0.00096286
                     34,                 1.2738,                 1.8228,                 1.3887,                0.47394,                0.91136,                0.53657,                0.38939,                 0.9674,                 1.1268,                 1.0831,             0.00094085,             0.00094085,             0.00094085
                     35,                 1.2497,                  1.808,                 1.3945,                0.47945,                0.92392,                0.56074,                0.42035,                0.95293,                 1.1256,                 1.0568,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.2557,                 1.7995,                 1.3934,                0.46757,                0.90309,                0.52676,                0.37479,                 1.0118,                 1.1448,                 1.0932,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.2437,                 1.8111,                 1.4032,                0.46117,                0.91377,                0.53879,                0.40457,                0.95605,                 1.1271,                 1.0733,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.2691,                 1.8029,                 1.3984,                0.46563,                0.89536,                0.49997,                0.36471,                 1.0111,                  1.129,                 1.1112,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.2303,                 1.7532,                 1.3908,                0.46084,                0.87021,                0.53666,                0.40565,                0.97445,                 1.1701,                 1.0842,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.2531,                 1.7867,                 1.3969,                0.45843,                0.88805,                0.53409,                0.36966,                0.99585,                 1.1622,                 1.0776,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.2287,                 1.7499,                 1.3786,                0.46535,                 0.9232,                0.51344,                0.36859,                 1.0124,                 1.1307,                 1.1231,             0.00078682,             0.00078682,             0.00078682
                     42,                  1.254,                 1.7738,                 1.3979,                0.47159,                0.90381,                0.47963,                 0.3417,                0.99039,                 1.1036,                 1.1003,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.2497,                  1.787,                 1.3839,                0.47578,                0.84389,                 0.4708,                0.32023,                 1.1242,                  1.206,                 1.1636,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.2179,                 1.7442,                 1.3664,                0.46022,                0.90775,                0.49628,                0.35049,                0.99963,                 1.1171,                  1.081,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.2153,                 1.7237,                 1.3878,                0.46881,                0.92165,                0.53888,                0.38091,                 1.0003,                 1.1645,                 1.0821,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.2353,                 1.7728,                 1.3897,                0.45811,                 0.9047,                0.52732,                0.38257,                 1.0316,                  1.128,                 1.0998,              0.0006768,              0.0006768,              0.0006768
                     47,                 1.2172,                 1.7797,                 1.3955,                0.47267,                0.89415,                0.51255,                0.37044,                 0.9633,                 1.1528,                 1.0792,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.2115,                 1.7557,                 1.3792,                0.46123,                0.88535,                0.50498,                0.34985,                  1.016,                 1.1239,                  1.106,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.2085,                 1.7199,                 1.3589,                0.47198,                0.87021,                0.51694,                0.37268,                0.94401,                 1.1309,                 1.0468,             0.00061079,             0.00061079,             0.00061079
                     50,                 1.1925,                 1.7126,                   1.36,                0.48078,                0.91406,                 0.5276,                0.38833,                0.93862,                 1.1141,                  1.051,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.1742,                 1.7082,                  1.344,                0.46795,                0.89475,                0.51852,                0.38673,                0.94749,                 1.0573,                 1.0722,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.1665,                 1.7081,                 1.3477,                0.46675,                0.89087,                 0.5215,                0.37738,                0.92127,                 1.0982,                 1.0621,             0.00054478,             0.00054478,             0.00054478
                     53,                 1.1737,                 1.6935,                 1.3368,                 0.4716,                0.88973,                0.52115,                0.37395,                0.94616,                 1.1108,                 1.0818,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.1329,                 1.6495,                 1.3098,                0.46421,                0.91111,                0.52339,                0.36758,                 1.0191,                 1.0779,                 1.1255,             0.00050077,             0.00050077,             0.00050077
                     55,                 1.1485,                 1.6836,                 1.3328,                0.46931,                0.91548,                0.49908,                0.35033,                0.95958,                  1.075,                 1.0834,             0.00047876,             0.00047876,             0.00047876
                     56,                 1.1642,                 1.6561,                 1.3431,                0.46837,                0.89652,                0.53013,                0.37043,                0.95306,                 1.0805,                 1.0811,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.1739,                 1.7026,                 1.3531,                0.47669,                0.90003,                0.52472,                0.37245,                 0.9658,                 1.1055,                 1.0779,             0.00043475,             0.00043475,             0.00043475
                     58,                 1.1429,                 1.6738,                 1.3321,                0.47924,                0.88786,                0.51095,                0.37143,                0.94179,                  1.072,                 1.0803,             0.00041275,             0.00041275,             0.00041275
                     59,                 1.1372,                 1.6487,                 1.3278,                 0.4693,                 0.9044,                0.52522,                0.37234,                0.96169,                 1.1071,                 1.0897,             0.00039074,             0.00039074,             0.00039074
                     60,                 1.1399,                 1.6789,                 1.3412,                0.48977,                0.87744,                0.51635,                0.36952,                0.96232,                 1.1243,                 1.0826,             0.00036874,             0.00036874,             0.00036874
                     61,                 1.1424,                  1.677,                 1.3385,                0.48394,                0.89652,                0.52867,                0.37638,                0.94862,                 1.0993,                 1.0931,             0.00034674,             0.00034674,             0.00034674
                     62,                 1.1106,                 1.6734,                 1.3256,                 0.4726,                0.89593,                0.51739,                 0.3743,                0.98937,                 1.0992,                 1.1064,             0.00032473,             0.00032473,             0.00032473
                     63,                  1.125,                 1.6522,                 1.3306,                0.48462,                0.85281,                0.53238,                0.37496,                0.98235,                 1.1003,                 1.1107,             0.00030273,             0.00030273,             0.00030273
                     64,                 1.1203,                 1.6468,                 1.3155,                0.51785,                0.84508,                0.57204,                0.41572,                0.97141,                  1.078,                 1.0932,             0.00028072,             0.00028072,             0.00028072
                     65,                 1.0984,                 1.6463,                 1.3133,                0.48567,                 0.8708,                0.55626,                0.40052,                0.94863,                 1.1006,                 1.0943,             0.00025872,             0.00025872,             0.00025872
                     66,                 1.0289,                 1.4726,                 1.2745,                0.49292,                0.84478,                0.55776,                0.40503,                0.93874,                  1.122,                   1.09,             0.00023671,             0.00023671,             0.00023671
                     67,                 0.9972,                 1.4189,                 1.2644,                0.51708,                0.83601,                 0.5779,                0.41825,                  0.919,                 1.0675,                 1.0854,             0.00021471,             0.00021471,             0.00021471
                     68,                0.98054,                 1.3994,                 1.2368,                0.49428,                0.84419,                0.57796,                0.42265,                0.94521,                 1.0817,                 1.1065,             0.00019271,             0.00019271,             0.00019271
                     69,                0.96998,                 1.3879,                 1.2402,                0.50689,                0.81847,                0.57634,                0.41962,                0.96369,                  1.084,                 1.1058,              0.0001707,              0.0001707,              0.0001707
                     70,                0.96707,                 1.3825,                 1.2435,                0.47992,                0.86991,                0.56452,                0.40568,                0.97975,                 1.0849,                 1.1305,              0.0001487,              0.0001487,              0.0001487
                     71,                0.94907,                 1.3927,                 1.2273,                0.50522,                0.84508,                0.58326,                0.43345,                0.95264,                  1.085,                 1.1055,             0.00012669,             0.00012669,             0.00012669
                     72,                0.93806,                 1.3606,                 1.2277,                0.49466,                0.81059,                0.57562,                0.41792,                0.96494,                 1.1232,                 1.1168,             0.00010469,             0.00010469,             0.00010469
                     73,                0.93929,                 1.3693,                 1.2313,                0.53435,                0.75812,                0.58278,                0.42703,                0.96794,                  1.098,                 1.1144,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.92918,                 1.3644,                 1.2382,                0.53632,                0.73283,                 0.5946,                0.43697,                0.95922,                 1.0891,                 1.1088,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.92745,                 1.3414,                 1.2284,                0.51754,                0.78597,                0.58757,                0.42596,                0.96261,                 1.0961,                 1.1191,             3.8674e-05,             3.8674e-05,             3.8674e-05
