                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.1102,                 1.2373,                 1.1005,                0.46728,                0.80999,                0.51469,                0.37556,                 1.0596,                 1.1681,                  1.075,              0.0014029,              0.0014029,              0.0014029
                     14,                 1.0921,                  1.231,                 1.1132,                0.45969,                0.86695,                0.50996,                0.35805,                 1.1148,                 1.1625,                 1.1026,              0.0013809,              0.0013809,              0.0013809
                     15,                 1.0933,                 1.2156,                 1.0885,                0.46254,                0.91377,                0.52799,                0.34033,                 1.2472,                 1.1306,                 1.2007,              0.0013589,              0.0013589,              0.0013589
                     16,                 1.0489,                 1.1975,                 1.0842,                0.45564,                0.86961,                0.51816,                0.36987,                 1.0612,                 1.1115,                 1.0979,              0.0013369,              0.0013369,              0.0013369
                     17,                 1.0539,                 1.2185,                 1.0853,                0.45902,                0.86005,                0.52548,                0.37034,                 1.0721,                 1.1534,                 1.0995,              0.0013149,              0.0013149,              0.0013149
                     18,                 1.0686,                 1.1825,                 1.0738,                0.45936,                0.89283,                0.53294,                0.37073,                  1.091,                 1.0982,                 1.0957,              0.0012929,              0.0012929,              0.0012929
                     19,                 1.0794,                 1.1936,                 1.0891,                0.45413,                0.89593,                0.52603,                0.39331,                 1.0067,                 1.0916,                 1.0687,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.0434,                 1.1862,                 1.0604,                0.45867,                0.85296,                0.53744,                0.38215,                 1.0432,                 1.1072,                 1.0876,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.0057,                 1.1209,                 1.0375,                0.47851,                0.84695,                0.51517,                0.35906,                 1.0866,                 1.0946,                 1.1205,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.0116,                 1.1465,                 1.0464,                0.45014,                0.85355,                 0.5138,                0.38465,                0.97317,                 1.1279,                 1.0711,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.0325,                 1.1921,                 1.0704,                0.46848,                0.84474,                0.52504,                0.37485,                 1.0286,                 1.1102,                 1.0829,              0.0011829,              0.0011829,              0.0011829
                     24,                 1.0116,                 1.1606,                 1.0498,                0.46577,                 0.9047,                 0.5064,                0.36258,                 1.0495,                 1.0704,                 1.0861,              0.0011609,              0.0011609,              0.0011609
                     25,                  1.018,                 1.1361,                 1.0599,                0.46708,                0.82484,                0.50079,                 0.3653,                 1.0069,                 1.0719,                 1.0615,              0.0011389,              0.0011389,              0.0011389
                     26,                 1.0094,                 1.1012,                  1.062,                0.46259,                0.87973,                0.52506,                0.35906,                 1.1038,                 1.0538,                 1.1156,              0.0011169,              0.0011169,              0.0011169
                     27,                0.97987,                 1.1156,                  1.034,                0.47391,                0.84389,                0.53149,                0.39185,                0.97697,                 1.0638,                 1.0559,              0.0010949,              0.0010949,              0.0010949
                     28,                0.98679,                  1.112,                 1.0351,                 0.4699,                0.92244,                0.52833,                 0.3972,                0.95798,                 1.0329,                 1.0528,              0.0010729,              0.0010729,              0.0010729
                     29,                0.94138,                 1.0925,                 1.0135,                 0.4605,                0.95644,                0.55032,                0.39758,                0.99823,                 1.0256,                 1.0756,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.0256,                 1.0973,                 1.0684,                0.46003,                0.92774,                0.53066,                0.38594,                 1.0126,                 1.0156,                 1.0786,              0.0010289,              0.0010289,              0.0010289
                     31,                0.96198,                 1.0933,                 1.0316,                0.44578,                0.89652,                0.52258,                 0.3822,                0.95859,                 1.0543,                  1.048,              0.0010069,              0.0010069,              0.0010069
                     32,                0.94596,                 1.0796,                 1.0179,                0.46978,                0.91452,                 0.5763,                0.41479,                0.97508,                 1.0431,                 1.0966,             0.00098486,             0.00098486,             0.00098486
                     33,                0.93899,                 1.0792,                 1.0177,                0.47036,                0.84629,                0.56233,                0.41442,                 1.0062,                 1.0491,                 1.0754,             0.00096286,             0.00096286,             0.00096286
                     34,                0.94769,                 1.0743,                 1.0345,                0.45522,                0.89171,                0.52279,                0.37637,                 1.0179,                 1.0519,                 1.0759,             0.00094085,             0.00094085,             0.00094085
                     35,                0.96589,                  1.081,                 1.0393,                0.45952,                0.89893,                  0.551,                0.38836,                 1.0074,                 1.0618,                 1.0638,             0.00091885,             0.00091885,             0.00091885
                     36,                0.91965,                 1.0665,                 1.0129,                0.47965,                0.86879,                0.53397,                0.39726,                0.98785,                 1.0434,                 1.0733,             0.00089685,             0.00089685,             0.00089685
                     37,                0.93397,                 1.0601,                 1.0191,                0.47943,                0.91347,                0.57117,                0.42386,                0.94306,                 1.0273,                 1.0429,             0.00087484,             0.00087484,             0.00087484
                     38,                0.89393,                 1.0412,                 1.0023,                0.45202,                 0.9047,                0.51206,                0.36904,                 1.0363,                 1.0595,                 1.0766,             0.00085284,             0.00085284,             0.00085284
                     39,                0.93175,                 1.0361,                 1.0198,                0.48274,                0.92165,                0.54589,                0.38726,                 1.0293,                 1.0247,                 1.0741,             0.00083083,             0.00083083,             0.00083083
                     40,                0.87668,                  1.023,                0.98453,                0.44818,                0.91288,                0.53389,                0.37894,                 1.0161,                 1.0467,                 1.0934,             0.00080883,             0.00080883,             0.00080883
                     41,                0.88534,                0.99621,                0.99386,                0.45948,                0.93072,                0.57268,                 0.4089,                0.97284,                 1.0235,                 1.0676,             0.00078682,             0.00078682,             0.00078682
                     42,                  0.895,                 1.0289,                 1.0082,                 0.4603,                  0.905,                0.55238,                0.39635,                 0.9674,                 1.0448,                 1.0535,             0.00076482,             0.00076482,             0.00076482
                     43,                0.86483,                  1.003,                0.98334,                0.48517,                0.91322,                0.58888,                0.41739,                 0.9875,                 1.0174,                 1.0858,             0.00074282,             0.00074282,             0.00074282
                     44,                0.89164,                0.99914,                 1.0039,                0.48082,                0.91231,                0.57224,                0.38824,                0.96867,                 1.0236,                 1.0814,             0.00072081,             0.00072081,             0.00072081
                     45,                0.84158,                0.98547,                0.97455,                  0.469,                0.89603,                0.58093,                0.40437,                 1.0001,                0.99525,                 1.1136,             0.00069881,             0.00069881,             0.00069881
                     46,                0.86678,                0.96504,                0.98855,                0.47516,                0.95391,                 0.5737,                0.39784,                0.96812,                0.99399,                 1.0855,              0.0006768,              0.0006768,              0.0006768
                     47,                0.86193,                0.98308,                0.98933,                0.46906,                  0.944,                0.58657,                0.39076,                0.99896,                0.98364,                 1.1039,              0.0006548,              0.0006548,              0.0006548
                     48,                0.81075,                0.95796,                  0.976,                0.47315,                0.94492,                0.61185,                  0.434,                 1.0016,                0.99996,                 1.0964,             0.00063279,             0.00063279,             0.00063279
                     49,                  0.838,                0.96174,                0.98428,                0.46903,                0.92165,                0.59926,                0.42223,                0.97626,                0.99617,                 1.0555,             0.00061079,             0.00061079,             0.00061079
                     50,                0.84681,                0.96008,                0.99466,                0.49268,                0.84694,                0.64524,                0.45754,                0.97705,                 0.9711,                 1.0784,             0.00058878,             0.00058878,             0.00058878
                     51,                0.83316,                0.94969,                0.96063,                0.47088,                0.87238,                0.59073,                0.43054,                0.94992,                 1.0047,                 1.0752,             0.00056678,             0.00056678,             0.00056678
                     52,                0.83228,                0.91549,                0.96582,                0.49697,                0.82813,                0.58725,                0.41864,                0.98496,                 1.0429,                 1.0735,             0.00054478,             0.00054478,             0.00054478
                     53,                  0.841,                0.94849,                0.97499,                0.51718,                 0.8411,                0.62015,                0.45177,                0.97571,                  1.006,                  1.067,             0.00052277,             0.00052277,             0.00052277
                     54,                0.81043,                0.93104,                0.96612,                0.51426,                 0.9044,                 0.6421,                0.46787,                0.98327,                0.98575,                 1.0755,             0.00050077,             0.00050077,             0.00050077
                     55,                0.80831,                0.91918,                0.97346,                0.52234,                0.83336,                0.64703,                0.46017,                0.99976,                0.95946,                 1.0897,             0.00047876,             0.00047876,             0.00047876
                     56,                0.80162,                0.90429,                0.97006,                0.55087,                0.79294,                0.65472,                0.47257,                0.98634,                0.94631,                 1.0717,             0.00045676,             0.00045676,             0.00045676
                     57,                0.76844,                0.86971,                0.95091,                0.55759,                0.75425,                0.61558,                 0.4513,                0.95326,                0.98822,                 1.0478,             0.00043475,             0.00043475,             0.00043475
                     58,                0.80201,                 0.8673,                0.95972,                0.55195,                0.85643,                0.64316,                0.46073,                 1.0002,                0.97655,                 1.0911,             0.00041275,             0.00041275,             0.00041275
                     59,                0.80185,                0.83236,                0.97599,                0.51068,                0.87504,                0.62893,                0.45651,                0.95133,                 1.0097,                 1.0595,             0.00039074,             0.00039074,             0.00039074
                     60,                0.77569,                0.85915,                0.96821,                 0.4911,                0.91952,                0.61197,                0.46503,                 0.9519,                 1.0226,                 1.0586,             0.00036874,             0.00036874,             0.00036874
                     61,                0.78845,                0.85575,                0.95421,                0.52093,                0.87406,                0.62487,                0.46182,                0.93937,                0.98108,                 1.0555,             0.00034674,             0.00034674,             0.00034674
                     62,                 0.7786,                0.84507,                 0.9701,                0.50754,                0.85871,                 0.6511,                0.47119,                 0.9882,                0.98368,                 1.0839,             0.00032473,             0.00032473,             0.00032473
                     63,                0.77251,                0.81428,                0.95698,                0.53947,                0.78778,                0.64118,                0.47269,                 0.9336,                0.99908,                 1.0629,             0.00030273,             0.00030273,             0.00030273
                     64,                 0.7696,                0.78645,                0.94308,                0.54763,                0.82996,                 0.6738,                 0.4936,                0.93449,                0.97144,                 1.0709,             0.00028072,             0.00028072,             0.00028072
                     65,                0.74231,                0.73289,                0.93799,                0.58091,                0.77375,                0.70023,                0.52382,                0.93004,                0.97889,                 1.0664,             0.00025872,             0.00025872,             0.00025872
                     66,                0.68907,                0.71938,                 0.9152,                0.56314,                0.75156,                0.67438,                0.51209,                0.94226,                 1.0122,                 1.0765,             0.00023671,             0.00023671,             0.00023671
                     67,                0.67285,                 0.6873,                0.90222,                0.59529,                0.73071,                0.67939,                0.51711,                0.92507,                0.94469,                 1.0648,             0.00021471,             0.00021471,             0.00021471
                     68,                0.65639,                0.71035,                 0.9011,                0.57434,                0.72099,                0.64193,                0.47186,                0.97816,                 1.0661,                 1.0894,             0.00019271,             0.00019271,             0.00019271
                     69,                0.66179,                0.66293,                0.90286,                0.52482,                0.81906,                0.68222,                0.50781,                0.95603,                 1.0129,                 1.0843,              0.0001707,              0.0001707,              0.0001707
                     70,                 0.6596,                0.65294,                0.89693,                0.60708,                0.77575,                0.69318,                0.50618,                0.99985,                0.94158,                 1.0857,              0.0001487,              0.0001487,              0.0001487
                     71,                0.65338,                0.62131,                0.89059,                0.59661,                0.80912,                0.70805,                0.53667,                0.94491,                0.92616,                 1.0708,             0.00012669,             0.00012669,             0.00012669
                     72,                0.64445,                0.59989,                0.88703,                0.56135,                0.86114,                0.73237,                0.54751,                0.96293,                0.91658,                 1.0814,             0.00010469,             0.00010469,             0.00010469
                     73,                0.62913,                0.56942,                0.88484,                0.59469,                0.77963,                0.73518,                0.55442,                0.95587,                0.96541,                 1.0833,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.63889,                0.57254,                 0.8919,                0.59026,                0.82866,                0.72154,                0.53822,                0.99077,                0.95197,                 1.1073,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.63875,                0.56232,                0.89235,                0.63234,                 0.7413,                0.71274,                0.52914,                0.98049,                0.94655,                 1.1032,             3.8674e-05,             3.8674e-05,             3.8674e-05
