                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                  1.009,                 1.1869,                 1.0556,                 0.4639,                0.85667,                0.52015,                0.38346,                0.99025,                 1.1149,                 1.0632,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.0729,                 1.1775,                 1.0775,                0.48193,                0.86884,                0.53097,                0.39753,                 1.0107,                 1.1035,                  1.081,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.0505,                 1.1613,                  1.084,                0.45761,                 0.8705,                0.54741,                0.38593,                 1.0362,                 1.1208,                 1.0881,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.0592,                 1.1666,                 1.0753,                0.45666,                0.83512,                0.53032,                0.38358,                 1.0132,                 1.1058,                 1.0624,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.0642,                 1.1441,                 1.0966,                0.44084,                0.90184,                0.54746,                0.41129,                0.99338,                  1.074,                  1.079,              0.0011829,              0.0011829,              0.0011829
                     24,                 1.0208,                 1.1487,                 1.0735,                0.45159,                0.88805,                0.53508,                0.39334,                0.98903,                 1.1046,                 1.0565,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.0391,                  1.158,                 1.0681,                 0.4664,                0.88834,                  0.561,                0.39767,                 1.0358,                 1.0846,                 1.1058,              0.0011389,              0.0011389,              0.0011389
                     26,                0.97443,                 1.1385,                 1.0391,                0.45871,                0.90777,                0.53267,                 0.3818,                 1.0739,                 1.0978,                 1.1188,              0.0011169,              0.0011169,              0.0011169
                     27,                0.98689,                 1.1114,                 1.0508,                 0.4799,                 0.8705,                0.55563,                0.40513,                0.98558,                  1.048,                 1.0632,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.0296,                 1.1424,                 1.0804,                0.46116,                0.83631,                 0.5369,                0.39547,                 1.0433,                 1.0701,                 1.0835,              0.0010729,              0.0010729,              0.0010729
                     29,                0.98735,                 1.0944,                 1.0482,                0.46411,                0.88834,                0.54276,                0.37779,                 1.0331,                 1.0712,                 1.0775,              0.0010509,              0.0010509,              0.0010509
                     30,                0.97977,                 1.1011,                 1.0595,                0.47154,                0.89622,                0.53769,                0.39834,                0.98143,                 1.0806,                 1.0659,              0.0010289,              0.0010289,              0.0010289
                     31,                 0.9536,                 1.1059,                 1.0204,                0.47498,                0.82905,                0.54067,                0.40058,                0.94841,                 1.0854,                 1.0414,              0.0010069,              0.0010069,              0.0010069
                     32,                0.96446,                 1.1047,                 1.0337,                0.46388,                0.87549,                0.53101,                0.40138,                0.93307,                 1.0811,                 1.0303,             0.00098486,             0.00098486,             0.00098486
                     33,                0.93677,                 1.0559,                 1.0247,                0.45806,                0.91347,                0.52559,                0.38108,                0.99156,                 1.0604,                 1.0771,             0.00096286,             0.00096286,             0.00096286
                     34,                0.94221,                 1.0679,                 1.0239,                0.46722,                 0.9306,                0.55498,                0.39784,                 1.0025,                 1.0276,                 1.0962,             0.00094085,             0.00094085,             0.00094085
                     35,                0.92287,                 1.0455,                 1.0257,                0.47322,                0.91288,                0.57665,                0.42025,                0.99568,                 1.0154,                 1.0804,             0.00091885,             0.00091885,             0.00091885
                     36,                0.92847,                 1.0542,                  1.027,                0.47099,                0.87898,                0.57954,                0.40166,                 1.0568,                 1.0717,                 1.0864,             0.00089685,             0.00089685,             0.00089685
                     37,                0.89946,                 1.0258,                 1.0152,                0.47798,                 0.9044,                0.59807,                0.43666,                 0.9391,                  1.005,                 1.0362,             0.00087484,             0.00087484,             0.00087484
                     38,                0.91224,                 1.0265,                 1.0126,                0.46079,                0.89563,                0.58417,                0.42813,                 1.0031,                 1.0372,                 1.0949,             0.00085284,             0.00085284,             0.00085284
                     39,                0.94095,                 1.0712,                 1.0265,                0.47329,                0.86233,                0.57512,                0.42013,                0.97677,                 1.0507,                  1.046,             0.00083083,             0.00083083,             0.00083083
                     40,                0.89288,                 1.0382,                 1.0038,                 0.4828,                0.86946,                 0.6447,                0.47494,                 1.0223,                  1.009,                 1.0666,             0.00080883,             0.00080883,             0.00080883
                     41,                0.90661,                 1.0011,                 1.0113,                0.52539,                0.81088,                0.61953,                0.45776,                 0.9695,                0.99846,                 1.0482,             0.00078682,             0.00078682,             0.00078682
                     42,                 0.8868,                 1.0031,                 1.0045,                0.52724,                0.83483,                0.68981,                0.49382,                0.97307,                0.96063,                 1.0674,             0.00076482,             0.00076482,             0.00076482
                     43,                0.85795,                 1.0421,                  0.986,                0.50275,                0.89593,                0.64592,                0.46185,                0.98981,                 1.0062,                 1.0729,             0.00074282,             0.00074282,             0.00074282
                     44,                0.85868,                0.99179,                0.99756,                0.55379,                0.74309,                0.66539,                0.48742,                0.99032,                0.98693,                  1.103,             0.00072081,             0.00072081,             0.00072081
                     45,                0.85715,                0.93776,                0.97768,                0.58805,                0.70711,                0.65514,                0.48012,                 1.0306,                0.98045,                 1.1294,             0.00069881,             0.00069881,             0.00069881
                     46,                0.86209,                0.93218,                0.98188,                0.50719,                0.84845,                0.65898,                0.48799,                 1.0136,                0.95835,                 1.1224,              0.0006768,              0.0006768,              0.0006768
                     47,                0.85126,                0.94906,                0.99139,                0.52128,                0.81148,                0.67752,                0.50469,                0.94565,                0.96667,                 1.0647,              0.0006548,              0.0006548,              0.0006548
                     48,                0.85817,                0.99173,                0.98449,                0.52563,                0.82025,                0.69247,                0.50851,                 1.0309,                0.99318,                 1.1077,             0.00063279,             0.00063279,             0.00063279
                     49,                0.84867,                0.93767,                0.98823,                0.53912,                0.78048,                 0.6688,                0.49151,                0.99567,                0.96373,                 1.0825,             0.00061079,             0.00061079,             0.00061079
                     50,                0.84862,                0.91879,                0.97836,                0.58805,                0.76613,                0.70548,                0.52508,                 0.9767,                0.94989,                 1.0737,             0.00058878,             0.00058878,             0.00058878
                     51,                 0.8406,                 0.8919,                0.97514,                0.51781,                0.86826,                0.68946,                0.51637,                0.96091,                0.95861,                  1.075,             0.00056678,             0.00056678,             0.00056678
                     52,                0.81533,                0.91015,                0.96306,                0.65407,                 0.7056,                0.70888,                0.53199,                0.94698,                0.97817,                 1.0756,             0.00054478,             0.00054478,             0.00054478
                     53,                0.85559,                0.89595,                0.98643,                0.54644,                0.81029,                0.70888,                0.52395,                0.95347,                0.96479,                 1.0918,             0.00052277,             0.00052277,             0.00052277
                     54,                0.81188,                0.91011,                 0.9731,                0.58817,                 0.7914,                0.70691,                0.53289,                0.91519,                0.93829,                 1.0503,             0.00050077,             0.00050077,             0.00050077
                     55,                0.83221,                0.87896,                0.98699,                0.55156,                0.79201,                0.70129,                0.53615,                0.94265,                0.95517,                 1.0766,             0.00047876,             0.00047876,             0.00047876
                     56,                0.82316,                0.86388,                0.98366,                0.54601,                0.82616,                0.66694,                0.49887,                 0.9973,                0.97355,                    1.1,             0.00045676,             0.00045676,             0.00045676
                     57,                0.78619,                0.83668,                0.96272,                0.64611,                0.69224,                0.71909,                0.53757,                0.99929,                0.98257,                 1.1122,             0.00043475,             0.00043475,             0.00043475
                     58,                0.83704,                0.86912,                0.98573,                0.55935,                0.78561,                0.70998,                0.53602,                0.97629,                0.93832,                  1.091,             0.00041275,             0.00041275,             0.00041275
                     59,                0.79511,                0.81287,                0.96639,                0.58111,                0.79245,                0.71085,                0.53967,                 0.9532,                0.93132,                 1.0704,             0.00039074,             0.00039074,             0.00039074
                     60,                0.80268,                0.79734,                0.95449,                0.56968,                0.74071,                0.67941,                0.51757,                0.92596,                0.98393,                 1.0586,             0.00036874,             0.00036874,             0.00036874
                     61,                 0.7704,                0.76953,                0.95621,                0.56061,                0.81208,                0.69896,                 0.5298,                0.90294,                 1.0884,                 1.0503,             0.00034674,             0.00034674,             0.00034674
                     62,                0.78629,                0.75273,                0.94759,                0.58056,                0.75853,                0.68975,                0.52438,                 0.9538,                 0.9959,                 1.0834,             0.00032473,             0.00032473,             0.00032473
                     63,                0.77189,                0.76245,                0.94652,                0.59698,                0.80098,                0.70641,                0.53186,                0.94943,                0.94079,                 1.0719,             0.00030273,             0.00030273,             0.00030273
                     64,                0.76274,                0.76982,                0.93866,                0.64605,                0.68815,                0.72588,                0.55156,                0.95503,                0.92538,                 1.0905,             0.00028072,             0.00028072,             0.00028072
                     65,                0.75857,                 0.7199,                0.94638,                0.66463,                0.69178,                0.73531,                0.56502,                0.93658,                0.91994,                 1.0711,             0.00025872,             0.00025872,             0.00025872
                     66,                0.69144,                 0.6808,                0.91216,                0.63489,                0.75007,                0.75917,                0.59309,                 0.9249,                0.89777,                  1.068,             0.00023671,             0.00023671,             0.00023671
                     67,                0.67541,                 0.6588,                0.90763,                 0.6319,                0.76045,                0.73563,                0.56101,                0.94452,                0.92287,                  1.087,             0.00021471,             0.00021471,             0.00021471
                     68,                 0.6834,                0.62795,                0.90239,                0.60254,                0.82744,                0.75084,                0.57168,                0.91931,                0.92717,                 1.0838,             0.00019271,             0.00019271,             0.00019271
                     69,                0.68174,                 0.6055,                0.90948,                0.65161,                0.71934,                0.74905,                0.57289,                0.93969,                0.95337,                 1.0964,              0.0001707,              0.0001707,              0.0001707
                     70,                 0.6652,                0.58931,                0.90855,                0.66405,                0.71267,                0.72647,                0.55607,                0.91869,                0.97915,                 1.0769,              0.0001487,              0.0001487,              0.0001487
                     71,                0.65224,                0.59024,                 0.8963,                0.62413,                0.76554,                0.74077,                0.56599,                0.93261,                0.97836,                 1.0804,             0.00012669,             0.00012669,             0.00012669
                     72,                0.64238,                0.55754,                0.89617,                0.65729,                0.72291,                0.74208,                 0.5812,                0.91936,                0.90594,                 1.0836,             0.00010469,             0.00010469,             0.00010469
                     73,                0.62803,                0.53445,                0.88241,                0.59259,                0.81966,                0.73074,                0.56918,                0.92689,                0.88944,                 1.0878,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.64163,                0.53021,                0.90016,                0.64237,                0.73223,                0.73948,                0.57667,                0.92572,                0.91628,                 1.0791,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.61513,                0.50188,                0.88093,                0.57431,                0.81544,                0.74177,                0.57768,                0.91546,                0.94024,                 1.0712,             3.8674e-05,             3.8674e-05,             3.8674e-05
