                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.0406,                 1.1709,                  1.074,                 0.4514,                0.86902,                0.52883,                0.39376,                 1.0014,                 1.1082,                 1.0595,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.0344,                 1.1419,                 1.0656,                0.47043,                  0.843,                 0.5355,                0.39789,                 1.0512,                 1.1205,                 1.0923,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.0381,                 1.1743,                 1.0614,                0.46274,                0.88067,                0.52345,                0.38129,                0.97734,                 1.0907,                 1.0542,              0.0012049,              0.0012049,              0.0012049
                     23,                0.98504,                 1.1424,                 1.0542,                0.46453,                0.86203,                0.52034,                0.36705,                  1.043,                 1.1282,                 1.1016,              0.0011829,              0.0011829,              0.0011829
                     24,                0.98487,                 1.1194,                 1.0469,                0.46494,                 0.9047,                0.54266,                0.38815,                 1.0054,                 1.0569,                 1.0669,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.0046,                 1.1118,                 1.0616,                0.45199,                0.91538,                0.52389,                0.38266,                0.97954,                 1.0502,                 1.0508,              0.0011389,              0.0011389,              0.0011389
                     26,                0.96958,                 1.1138,                 1.0316,                0.46296,                0.93131,                0.52776,                0.38675,                0.95777,                 1.0751,                 1.0518,              0.0011169,              0.0011169,              0.0011169
                     27,                0.99324,                 1.1097,                 1.0612,                0.47309,                0.88484,                0.53524,                0.39718,                0.97069,                 1.0488,                 1.0642,              0.0010949,              0.0010949,              0.0010949
                     28,                0.97638,                 1.0936,                 1.0406,                0.45968,                0.87263,                0.52384,                0.38501,                 1.0127,                 1.0641,                 1.0932,              0.0010729,              0.0010729,              0.0010729
                     29,                0.92781,                 1.0859,                 1.0261,                0.47638,                0.88745,                0.52717,                0.39009,                 1.0324,                 1.0546,                 1.0853,              0.0010509,              0.0010509,              0.0010509
                     30,                0.95622,                 1.0679,                 1.0353,                0.45728,                0.92018,                0.55275,                0.41428,                0.99451,                 1.0468,                 1.0655,              0.0010289,              0.0010289,              0.0010289
                     31,                0.93915,                 1.0856,                 1.0236,                0.46705,                0.91688,                0.54041,                0.40785,                0.94113,                 1.0245,                 1.0454,              0.0010069,              0.0010069,              0.0010069
                     32,                0.98007,                 1.0957,                 1.0494,                0.46354,                  0.905,                0.51965,                0.39186,                0.96905,                 1.0831,                 1.0605,             0.00098486,             0.00098486,             0.00098486
                     33,                 0.9712,                 1.0871,                 1.0473,                0.47619,                0.89593,                0.53075,                0.39887,                0.96402,                  1.018,                 1.0507,             0.00096286,             0.00096286,             0.00096286
                     34,                0.92136,                 1.0731,                 1.0059,                 0.4646,                0.85913,                0.53028,                0.40209,                0.94495,                 1.0104,                 1.0543,             0.00094085,             0.00094085,             0.00094085
                     35,                0.91396,                 1.0531,                 1.0118,                0.46299,                0.88103,                0.52883,                0.39213,                0.97092,                 1.0348,                 1.0545,             0.00091885,             0.00091885,             0.00091885
                     36,                0.92543,                 1.0567,                 1.0194,                0.45066,                0.86084,                0.54472,                0.41313,                0.95266,                 1.0038,                 1.0522,             0.00089685,             0.00089685,             0.00089685
                     37,                0.90365,                 1.0529,                 1.0128,                0.46036,                0.82753,                0.54297,                 0.4112,                0.95715,                 1.0449,                 1.0638,             0.00087484,             0.00087484,             0.00087484
                     38,                  0.927,                 1.0541,                  1.011,                 0.4509,                0.89517,                0.52512,                0.39564,                0.96779,                 1.0217,                 1.0611,             0.00085284,             0.00085284,             0.00085284
                     39,                0.91908,                 1.0394,                 1.0286,                 0.4611,                0.88715,                0.52768,                0.40636,                 0.9366,                0.99685,                 1.0422,             0.00083083,             0.00083083,             0.00083083
                     40,                0.88877,                 1.0206,                 1.0026,                0.46152,                0.89652,                 0.5249,                0.39551,                 1.0003,                  1.029,                 1.0924,             0.00080883,             0.00080883,             0.00080883
                     41,                0.88561,                 1.0178,                 1.0027,                 0.4694,                 0.8708,                0.52778,                0.38923,                0.95458,                 1.0282,                 1.0594,             0.00078682,             0.00078682,             0.00078682
                     42,                0.91878,                 1.0255,                 1.0185,                0.45461,                0.86991,                0.51585,                0.39218,                 0.9376,                 1.0529,                 1.0549,             0.00076482,             0.00076482,             0.00076482
                     43,                0.89197,                 1.0155,                0.99283,                 0.4817,                0.88715,                0.54207,                0.38989,                0.95523,                 1.0047,                 1.0604,             0.00074282,             0.00074282,             0.00074282
                     44,                0.87586,                 1.0122,                0.98824,                0.46626,                0.92224,                0.54022,                0.40984,                 0.9322,                 1.0182,                 1.0418,             0.00072081,             0.00072081,             0.00072081
                     45,                0.86418,                0.99618,                0.99549,                0.45635,                0.89563,                0.51949,                0.38126,                 1.0325,                  1.067,                 1.1095,             0.00069881,             0.00069881,             0.00069881
                     46,                0.88191,                 1.0413,                 1.0093,                0.46016,                0.88694,                0.52749,                0.39366,                0.95437,                 1.0155,                 1.0485,              0.0006768,              0.0006768,              0.0006768
                     47,                0.85702,                 1.0106,                0.98968,                0.46491,                0.92199,                0.51443,                0.39824,                 0.9402,                 1.0199,                 1.0466,              0.0006548,              0.0006548,              0.0006548
                     48,                0.85447,                 1.0181,                0.99745,                0.45963,                0.90938,                0.50993,                0.38972,                0.94303,                 1.0099,                 1.0475,             0.00063279,             0.00063279,             0.00063279
                     49,                0.85127,                0.98759,                0.98238,                0.46522,                0.88227,                0.52149,                0.39198,                0.92802,                 1.0063,                 1.0375,             0.00061079,             0.00061079,             0.00061079
                     50,                0.84265,                 0.9954,                 1.0026,                0.45419,                0.93042,                0.50516,                0.37375,                0.95195,                0.99555,                 1.0562,             0.00058878,             0.00058878,             0.00058878
                     51,                0.82837,                0.98826,                 0.9774,                0.45318,                0.91377,                0.52723,                0.40382,                0.92272,                0.98604,                 1.0259,             0.00056678,             0.00056678,             0.00056678
                     52,                 0.8361,                0.99326,                  0.987,                0.47501,                0.93042,                0.52491,                0.39854,                0.92983,                 0.9751,                 1.0436,             0.00054478,             0.00054478,             0.00054478
                     53,                0.81728,                0.96844,                0.96764,                 0.4599,                0.87868,                0.50149,                0.37973,                0.91243,                0.99296,                  1.038,             0.00052277,             0.00052277,             0.00052277
                     54,                0.82097,                0.96014,                0.97861,                0.46417,                0.89854,                0.49432,                0.37998,                 0.9418,                0.97893,                 1.0472,             0.00050077,             0.00050077,             0.00050077
                     55,                0.80624,                 0.9631,                0.96786,                0.46349,                0.91377,                0.50497,                0.38383,                0.91211,                0.96177,                  1.043,             0.00047876,             0.00047876,             0.00047876
                     56,                0.81498,                0.94986,                0.97907,                0.45353,                0.91573,                0.50593,                0.37616,                0.92659,                 0.9932,                  1.049,             0.00045676,             0.00045676,             0.00045676
                     57,                0.84068,                0.96234,                0.98371,                0.45684,                0.88745,                0.47913,                0.36195,                 0.9403,                 0.9979,                 1.0466,             0.00043475,             0.00043475,             0.00043475
                     58,                0.79555,                0.94756,                0.96536,                0.45825,                 0.9047,                0.50883,                0.37986,                0.95754,                  1.009,                  1.077,             0.00041275,             0.00041275,             0.00041275
                     59,                0.79606,                0.93641,                0.97329,                 0.4579,                0.91347,                0.49738,                0.37036,                0.95036,                0.98605,                 1.0653,             0.00039074,             0.00039074,             0.00039074
                     60,                0.79666,                0.95307,                0.97178,                0.45761,                0.94767,                0.49875,                0.37806,                0.93224,                 0.9811,                 1.0531,             0.00036874,             0.00036874,             0.00036874
                     61,                0.76203,                0.93862,                0.96036,                0.46549,                0.91211,                0.51266,                 0.3882,                0.91138,                0.96732,                 1.0516,             0.00034674,             0.00034674,             0.00034674
                     62,                0.76974,                0.93868,                0.95907,                 0.4556,                0.94767,                0.49958,                0.37474,                0.92685,                0.97691,                 1.0613,             0.00032473,             0.00032473,             0.00032473
                     63,                0.77935,                0.94034,                0.95696,                0.45828,                0.94826,                0.49735,                0.36824,                0.93909,                0.97367,                 1.0621,             0.00030273,             0.00030273,             0.00030273
                     64,                0.77243,                0.93451,                0.94706,                0.44789,                0.93413,                0.48635,                0.36055,                0.93741,                0.98965,                 1.0692,             0.00028072,             0.00028072,             0.00028072
                     65,                0.74902,                0.92155,                0.94867,                0.45301,                0.93949,                 0.4895,                0.36313,                0.91611,                 1.0013,                 1.0503,             0.00025872,             0.00025872,             0.00025872
                     66,                0.68696,                0.88783,                0.91499,                0.45038,                0.91317,                 0.4854,                0.36916,                 0.8987,                0.97252,                 1.0381,             0.00023671,             0.00023671,             0.00023671
                     67,                0.67454,                0.87312,                0.91859,                0.46582,                0.91344,                 0.4951,                 0.3718,                0.87878,                0.95554,                 1.0321,             0.00021471,             0.00021471,             0.00021471
                     68,                0.67207,                0.86158,                0.90653,                0.44974,                0.93205,                0.48368,                 0.3654,                0.88183,                0.96599,                 1.0317,             0.00019271,             0.00019271,             0.00019271
                     69,                0.66733,                0.85948,                0.90193,                0.45131,                0.96521,                0.51189,                 0.3817,                0.89365,                0.96271,                 1.0425,              0.0001707,              0.0001707,              0.0001707
                     70,                0.65956,                 0.8548,                0.90618,                0.46113,                 0.9047,                0.49637,                0.37281,                0.92083,                0.99637,                 1.0535,              0.0001487,              0.0001487,              0.0001487
                     71,                0.65426,                0.86551,                0.89949,                0.45668,                0.91377,                0.49106,                0.37165,                0.88916,                0.98564,                 1.0406,             0.00012669,             0.00012669,             0.00012669
                     72,                0.63248,                0.84215,                0.89102,                0.45579,                0.93949,                0.50969,                0.38163,                0.88648,                0.97273,                  1.044,             0.00010469,             0.00010469,             0.00010469
                     73,                0.63108,                0.84754,                0.90089,                0.46194,                0.91377,                0.51042,                0.37952,                0.89838,                0.97189,                 1.0497,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.61966,                0.84221,                0.89728,                0.46517,                0.92157,                0.51109,                0.38312,                0.88369,                0.97615,                 1.0442,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.62098,                0.83973,                0.89428,                0.45296,                 0.9443,                0.50364,                0.37849,                0.88485,                0.97078,                 1.0457,             3.8674e-05,             3.8674e-05,             3.8674e-05
