                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2477,                 1.6105,                  1.255,                0.45118,                0.86961,                0.48828,                0.33824,                 1.0235,                 1.1797,                 1.0667,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.3044,                 1.7098,                 1.2986,                0.46411,                0.86143,                0.52868,                0.36924,                 1.0749,                 1.1752,                 1.0976,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.2724,                 1.7143,                 1.2771,                0.46391,                0.86173,                0.53589,                0.39513,                0.99695,                 1.1566,                 1.0526,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.2848,                 1.6888,                 1.2626,                0.45879,                0.81506,                0.49722,                0.36577,                0.99121,                 1.2294,                 1.0753,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.2186,                 1.6233,                 1.2468,                0.46143,                0.86971,                0.51296,                0.35966,                  1.012,                 1.1923,                 1.0789,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.2682,                 1.6672,                 1.2702,                0.44214,                0.88019,                0.52764,                0.37467,                0.99874,                 1.1467,                  1.055,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.2479,                 1.5851,                 1.2625,                0.44661,                0.86143,                0.50455,                 0.3711,                0.98506,                 1.1953,                 1.0631,             0.00078682,             0.00078682,             0.00078682
                     42,                 1.2285,                 1.5853,                 1.2516,                0.46054,                0.85385,                0.56993,                0.40784,                 1.0465,                 1.1139,                 1.0803,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.2713,                 1.6838,                 1.2636,                0.46779,                 0.8645,                0.52444,                0.37964,                 1.0085,                   1.18,                 1.0719,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.2009,                 1.5482,                 1.2208,                0.45294,                0.88006,                0.52782,                0.37882,                0.96729,                 1.1145,                 1.0518,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.2425,                 1.5918,                 1.2747,                0.43944,                0.88398,                0.47632,                0.36364,                0.92447,                 1.1486,                 1.0227,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.1755,                 1.5594,                 1.2182,                0.46015,                0.88619,                0.54186,                0.39208,                0.97577,                 1.1184,                 1.0394,              0.0006768,              0.0006768,              0.0006768
                     47,                 1.1536,                 1.4808,                 1.1989,                0.44914,                 0.8705,                0.52325,                 0.3872,                0.95142,                 1.1222,                 1.0411,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.1536,                 1.5407,                 1.2171,                0.45509,                0.88418,                0.53231,                0.37947,                 1.0356,                  1.125,                  1.061,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.1748,                 1.4887,                 1.1986,                 0.4525,                0.89485,                0.51862,                0.36179,                 1.0093,                 1.0947,                 1.0552,             0.00061079,             0.00061079,             0.00061079
                     50,                 1.1528,                 1.5145,                 1.2213,                0.45921,                0.86173,                0.56668,                0.40383,                0.98516,                 1.1108,                 1.0528,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.1335,                 1.4971,                 1.1867,                 0.4635,                0.83421,                0.54735,                0.39246,                0.97828,                 1.1535,                 1.0659,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.1329,                 1.5153,                 1.2017,                0.46753,                0.87623,                0.53758,                0.38926,                0.97806,                 1.1191,                 1.0586,             0.00054478,             0.00054478,             0.00054478
                     53,                 1.1379,                 1.5148,                 1.2114,                0.47008,                0.90203,                0.54427,                0.39837,                0.93517,                 1.1086,                 1.0332,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.1477,                 1.5014,                 1.2085,                0.47207,                0.89025,                0.55306,                0.39384,                0.95562,                 1.0788,                 1.0385,             0.00050077,             0.00050077,             0.00050077
                     55,                   1.11,                 1.4873,                 1.1897,                0.45303,                 0.9041,                0.52417,                0.38343,                0.98644,                 1.0963,                  1.048,             0.00047876,             0.00047876,             0.00047876
                     56,                  1.125,                 1.5054,                 1.1985,                0.45974,                0.91232,                0.52708,                0.38005,                0.95866,                 1.1138,                 1.0349,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.1188,                 1.4539,                 1.1884,                0.45253,                0.90779,                0.52963,                0.38835,                0.93396,                 1.1043,                 1.0247,             0.00043475,             0.00043475,             0.00043475
                     58,                 1.0932,                 1.4467,                 1.1711,                0.45357,                0.88745,                0.56196,                0.40496,                 0.9653,                 1.0532,                 1.0484,             0.00041275,             0.00041275,             0.00041275
                     59,                 1.0805,                 1.4577,                  1.183,                 0.4667,                0.85266,                0.54901,                0.39489,                0.96283,                 1.1315,                 1.0415,             0.00039074,             0.00039074,             0.00039074
                     60,                 1.0393,                 1.4111,                 1.1517,                0.44975,                0.91116,                0.56641,                0.42811,                0.92886,                 1.0681,                 1.0284,             0.00036874,             0.00036874,             0.00036874
                     61,                 1.0881,                 1.4634,                 1.1995,                0.47509,                0.88571,                0.57443,                0.41691,                0.94875,                 1.0979,                 1.0321,             0.00034674,             0.00034674,             0.00034674
                     62,                 1.0698,                 1.4296,                 1.1835,                 0.4693,                0.84683,                0.52474,                0.38662,                0.91333,                 1.1026,                 1.0119,             0.00032473,             0.00032473,             0.00032473
                     63,                 1.0935,                  1.466,                 1.1947,                0.48394,                0.91347,                0.51958,                0.37754,                0.95257,                 1.0891,                 1.0487,             0.00030273,             0.00030273,             0.00030273
                     64,                 1.0601,                  1.412,                 1.1585,                0.47304,                0.91377,                0.53297,                0.38508,                0.92893,                 1.1154,                 1.0375,             0.00028072,             0.00028072,             0.00028072
                     65,                 1.0451,                 1.4142,                 1.1662,                0.47033,                0.87745,                0.53449,                0.37913,                0.96488,                  1.135,                 1.0395,             0.00025872,             0.00025872,             0.00025872
                     66,                0.96225,                 1.3723,                 1.1591,                0.46257,                0.85326,                0.51029,                 0.3667,                0.95736,                 1.1422,                 1.0403,             0.00023671,             0.00023671,             0.00023671
                     67,                0.97464,                 1.3627,                 1.1778,                0.46793,                0.86233,                0.57934,                0.42738,                  0.912,                 1.0912,                   1.02,             0.00021471,             0.00021471,             0.00021471
                     68,                0.93861,                 1.3155,                 1.1401,                0.47496,                0.87957,                0.57972,                0.42604,                0.92023,                 1.0964,                 1.0213,             0.00019271,             0.00019271,             0.00019271
                     69,                0.93251,                 1.3121,                 1.1383,                0.46436,                0.87927,                0.54473,                0.39807,                0.93314,                 1.1143,                 1.0293,              0.0001707,              0.0001707,              0.0001707
                     70,                0.93077,                 1.3042,                 1.1511,                0.49066,                0.81876,                0.56419,                0.41885,                0.93835,                 1.1109,                  1.028,              0.0001487,              0.0001487,              0.0001487
                     71,                0.93437,                 1.3126,                  1.153,                0.46424,                0.89195,                0.59376,                0.44432,                0.91333,                 1.1018,                 1.0202,             0.00012669,             0.00012669,             0.00012669
                     72,                0.90685,                 1.2678,                 1.1344,                0.47168,                0.87021,                0.57982,                0.43721,                0.90494,                 1.0953,                 1.0175,             0.00010469,             0.00010469,             0.00010469
                     73,                 0.8973,                 1.2914,                 1.1368,                0.46013,                0.85296,                0.58101,                0.43205,                0.91943,                 1.1169,                 1.0218,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.88473,                 1.2459,                 1.1297,                0.45507,                 0.8705,                0.57954,                0.43412,                0.90187,                 1.1126,                 1.0152,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.90696,                 1.2561,                 1.1343,                 0.4557,                0.87021,                0.58812,                0.43954,                0.91559,                 1.1045,                 1.0198,             3.8674e-05,             3.8674e-05,             3.8674e-05
