                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.1776,                 1.4545,                 1.2059,                0.44149,                0.87927,                0.53345,                0.39177,                 1.0018,                 1.1047,                 1.0846,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.1422,                 1.4053,                 1.1542,                0.47542,                0.91317,                0.54744,                0.39258,                0.99384,                 1.0434,                 1.0699,              0.0010729,              0.0010729,              0.0010729
                     29,                 1.0933,                 1.3864,                 1.1378,                0.45323,                0.87021,                0.48837,                0.35803,                0.98443,                 1.0763,                 1.0554,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.1457,                 1.3984,                 1.1683,                0.44954,                 0.9041,                 0.5174,                0.37484,                0.99356,                 1.0782,                 1.0525,              0.0010289,              0.0010289,              0.0010289
                     31,                  1.121,                 1.3709,                 1.1462,                0.46785,                0.89327,                0.52557,                0.38104,                0.96976,                 1.0508,                 1.0574,              0.0010069,              0.0010069,              0.0010069
                     32,                  1.157,                 1.4063,                 1.1717,                0.47578,                0.88715,                0.51219,                0.37228,                0.93814,                 1.0232,                 1.0506,             0.00098486,             0.00098486,             0.00098486
                     33,                 1.1309,                  1.397,                 1.1728,                0.48058,                0.92224,                0.53161,                0.39083,                0.96926,                 1.0361,                  1.064,             0.00096286,             0.00096286,             0.00096286
                     34,                 1.0824,                 1.3359,                 1.1128,                0.45906,                0.87927,                0.51433,                0.38681,                0.94014,                 1.0304,                 1.0646,             0.00094085,             0.00094085,             0.00094085
                     35,                 1.0815,                 1.3672,                 1.1292,                0.47203,                 0.8351,                0.49951,                0.36365,                0.99935,                  1.095,                 1.0795,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.1001,                 1.3505,                 1.1445,                 0.4592,                0.86681,                0.50128,                0.36237,                0.97246,                 1.0436,                 1.0519,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.0843,                 1.3721,                 1.1377,                0.45876,                0.88715,                0.50028,                0.37394,                0.95518,                   1.01,                 1.0531,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.0909,                 1.3512,                 1.1221,                0.44628,                0.93919,                0.49199,                0.35573,                0.93188,                 1.0187,                 1.0344,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.0891,                 1.3419,                 1.1517,                0.47586,                 0.9102,                0.50834,                0.37215,                0.96691,                  1.016,                 1.0619,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.0764,                 1.3231,                 1.1334,                0.46049,                0.91956,                0.54407,                0.40497,                0.95729,                0.99527,                 1.0747,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.0386,                 1.2801,                 1.1152,                0.45159,                0.92151,                   0.52,                 0.3781,                 0.9526,                 1.0027,                 1.0811,             0.00078682,             0.00078682,             0.00078682
                     42,                 1.0845,                 1.3046,                  1.137,                0.47349,                0.90381,                0.51099,                0.37928,                0.93717,                0.99308,                 1.0556,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.0683,                 1.3149,                 1.1253,                0.47299,                0.92165,                0.53447,                0.38252,                0.97529,                 1.0119,                 1.0573,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.0343,                 1.2836,                 1.1112,                0.44866,                0.89578,                0.49076,                0.35667,                0.97795,                 1.0205,                  1.074,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.0567,                 1.2905,                 1.1295,                0.44894,                0.88675,                0.50859,                0.36963,                0.98542,                 1.0371,                 1.0967,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.0481,                 1.3246,                 1.1295,                0.49405,                0.84359,                0.51921,                0.37963,                0.94583,                 1.0097,                 1.0613,              0.0006768,              0.0006768,              0.0006768
                     47,                 1.0276,                 1.2909,                 1.1161,                0.46064,                0.89593,                0.50923,                 0.3653,                0.97986,                 1.0346,                 1.1012,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.0204,                 1.2809,                 1.1035,                0.46673,                 0.8734,                0.52053,                0.38212,                 0.9925,                 1.0387,                  1.105,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.0032,                 1.2479,                 1.0926,                0.45505,                0.92102,                0.50237,                0.37274,                0.91988,                0.99166,                 1.0583,             0.00061079,             0.00061079,             0.00061079
                     50,                0.99412,                 1.2333,                 1.1048,                0.46405,                 0.9044,                0.49746,                0.36082,                0.98835,                0.99946,                 1.1053,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.0041,                 1.2684,                 1.1077,                0.48978,                0.87868,                0.52744,                0.37737,                0.95113,                0.99689,                  1.077,             0.00056678,             0.00056678,             0.00056678
                     52,                0.99161,                 1.2419,                 1.1061,                0.46109,                0.93979,                0.54493,                0.39808,                0.91224,                0.97695,                 1.0546,             0.00054478,             0.00054478,             0.00054478
                     53,                0.97883,                 1.2244,                 1.0964,                0.46916,                0.87558,                0.49267,                0.37254,                0.91844,                0.99827,                 1.0725,             0.00052277,             0.00052277,             0.00052277
                     54,                0.99718,                 1.2536,                 1.1087,                0.47103,                0.88187,                0.50126,                0.36631,                0.96897,                 1.0102,                   1.09,             0.00050077,             0.00050077,             0.00050077
                     55,                0.95669,                   1.22,                 1.0781,                0.47093,                0.81817,                0.48512,                0.36131,                0.93343,                 1.0665,                 1.0708,             0.00047876,             0.00047876,             0.00047876
                     56,                 0.9639,                 1.1897,                 1.0857,                0.44811,                0.91072,                0.49702,                0.36514,                0.94894,                 1.0069,                 1.0748,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.0072,                  1.209,                 1.0934,                0.47519,                0.89578,                0.54002,                0.39226,                0.96809,                 1.0056,                 1.0936,             0.00043475,             0.00043475,             0.00043475
                     58,                 0.9495,                 1.1863,                 1.0684,                0.50519,                0.81118,                 0.5329,                0.38456,                0.96093,                 1.0359,                 1.0743,             0.00041275,             0.00041275,             0.00041275
                     59,                0.93485,                 1.1679,                 1.0747,                0.50754,                0.80837,                0.53249,                0.39063,                0.93395,                0.99484,                 1.0734,             0.00039074,             0.00039074,             0.00039074
                     60,                0.95345,                 1.2263,                 1.0856,                 0.4744,                0.86203,                0.54836,                0.40127,                0.95435,                 1.0249,                 1.0716,             0.00036874,             0.00036874,             0.00036874
                     61,                0.93927,                 1.1577,                  1.069,                0.49624,                0.82753,                0.57482,                0.42781,                0.91998,                0.97931,                  1.062,             0.00034674,             0.00034674,             0.00034674
                     62,                0.93034,                 1.1894,                 1.0762,                0.49701,                 0.8091,                0.57856,                0.41839,                0.97118,                 1.0058,                 1.1085,             0.00032473,             0.00032473,             0.00032473
                     63,                 0.9591,                 1.1921,                 1.0816,                 0.4809,                0.86961,                0.56111,                0.40295,                0.94088,                 1.0167,                 1.0752,             0.00030273,             0.00030273,             0.00030273
                     64,                0.93415,                 1.0977,                 1.0529,                 0.4734,                0.81083,                0.58423,                 0.4268,                0.96287,                 1.0305,                 1.1073,             0.00028072,             0.00028072,             0.00028072
                     65,                0.90445,                 1.1342,                 1.0661,                0.46937,                0.80211,                0.54518,                0.39713,                0.94637,                 1.0725,                 1.0863,             0.00025872,             0.00025872,             0.00025872
                     66,                 0.8675,                 1.1207,                 1.0437,                0.51462,                0.78968,                0.59226,                0.43325,                0.92209,                 1.0139,                 1.0724,             0.00023671,             0.00023671,             0.00023671
                     67,                0.83723,                 1.0886,                 1.0346,                0.53688,                0.76673,                0.63288,                0.47367,                0.88057,                 0.9481,                 1.0496,             0.00021471,             0.00021471,             0.00021471
                     68,                0.82806,                 1.0258,                 1.0237,                0.60051,                0.72051,                0.62658,                0.47072,                0.88789,                0.98234,                 1.0385,             0.00019271,             0.00019271,             0.00019271
                     69,                0.82073,                 1.0119,                 1.0099,                0.52055,                0.76727,                0.62547,                0.46201,                0.90931,                 1.0124,                 1.0535,              0.0001707,              0.0001707,              0.0001707
                     70,                0.80424,                0.98913,                 1.0144,                0.51766,                0.83452,                0.67296,                0.49027,                0.90336,                0.97319,                 1.0458,              0.0001487,              0.0001487,              0.0001487
                     71,                0.80872,                 1.0142,                 1.0197,                0.63923,                 0.6793,                 0.6393,                0.47541,                0.88654,                 1.0129,                 1.0337,             0.00012669,             0.00012669,             0.00012669
                     72,                 0.7667,                0.94459,                0.99147,                0.57515,                0.71362,                0.63767,                 0.4774,                0.89887,                 1.0062,                 1.0485,             0.00010469,             0.00010469,             0.00010469
                     73,                0.78104,                0.94865,                 1.0062,                0.55559,                0.78427,                0.65895,                0.48323,                 0.9214,                 1.0064,                 1.0596,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.77804,                0.94139,                   1.01,                0.61282,                0.71562,                0.65703,                0.49124,                0.89655,                0.99385,                 1.0491,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.78832,                0.93041,                 1.0094,                0.56818,                0.74533,                0.66897,                0.50031,                    0.9,                0.98215,                 1.0557,             3.8674e-05,             3.8674e-05,             3.8674e-05
