                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.1569,                 1.3525,                 1.1603,                0.45983,                0.80048,                0.48272,                0.32029,                 1.1778,                 1.2104,                 1.1602,               0.001447,               0.001447,               0.001447
                     12,                 1.1985,                 1.3918,                  1.179,                0.46758,                0.83018,                0.51493,                0.37736,                 1.0444,                 1.1859,                 1.1018,               0.001425,               0.001425,               0.001425
                     13,                 1.1377,                 1.3253,                 1.1415,                0.45156,                0.86173,                0.52557,                0.37804,                 1.0711,                 1.1547,                 1.0945,              0.0014029,              0.0014029,              0.0014029
                     14,                 1.1623,                 1.3628,                 1.1506,                0.47552,                0.88857,                0.54923,                0.38271,                 1.0796,                 1.1116,                 1.1077,              0.0013809,              0.0013809,              0.0013809
                     15,                 1.1455,                 1.3356,                 1.1489,                0.45712,                0.84538,                0.52115,                0.37192,                 1.0618,                 1.1223,                 1.1006,              0.0013589,              0.0013589,              0.0013589
                     16,                 1.1229,                 1.3181,                 1.1334,                 0.4756,                0.85286,                0.52013,                 0.3877,                 1.0272,                 1.0988,                 1.0936,              0.0013369,              0.0013369,              0.0013369
                     17,                 1.1279,                 1.2951,                 1.1455,                0.45238,                0.83482,                0.51588,                0.37066,                 1.0833,                 1.1709,                 1.1691,              0.0013149,              0.0013149,              0.0013149
                     18,                 1.1164,                 1.3162,                 1.1345,                0.46449,                0.85042,                0.55715,                0.40373,                 1.0248,                 1.1119,                 1.0851,              0.0012929,              0.0012929,              0.0012929
                     19,                 1.1291,                 1.3173,                 1.1376,                0.47821,                0.90279,                0.54793,                0.39299,                 1.0258,                 1.1108,                 1.0764,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.1023,                 1.2696,                 1.1239,                0.45481,                0.82724,                0.51051,                0.36502,                 1.0669,                 1.1125,                 1.1216,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.0858,                 1.2583,                 1.1109,                0.48283,                0.81059,                0.53152,                 0.3775,                 1.1031,                  1.173,                 1.1248,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.1149,                 1.2854,                 1.1137,                0.45948,                0.88775,                0.54607,                 0.3972,                  1.006,                  1.087,                 1.0981,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.0843,                 1.2937,                 1.1256,                0.46307,                0.86961,                0.52184,                  0.373,                 1.1152,                 1.1437,                 1.1441,              0.0011829,              0.0011829,              0.0011829
                     24,                 1.0423,                 1.2369,                 1.1043,                0.44795,                0.88745,                 0.5314,                0.39533,                 1.0282,                 1.1154,                 1.0938,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.0841,                 1.2807,                 1.1189,                0.47337,                0.86143,                 0.5452,                0.39577,                 1.0075,                 1.1279,                 1.0754,              0.0011389,              0.0011389,              0.0011389
                     26,                 1.0437,                 1.2524,                 1.0888,                0.47082,                0.84419,                0.51847,                0.36197,                0.98702,                 1.1104,                 1.0637,              0.0011169,              0.0011169,              0.0011169
                     27,                 1.0612,                 1.2265,                 1.1112,                 0.4671,                 0.8705,                0.55993,                0.41757,                0.98272,                 1.0597,                 1.0671,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.0494,                 1.2317,                 1.0965,                0.46278,                0.84663,                0.54056,                0.39648,                 1.0553,                 1.0779,                 1.1058,              0.0010729,              0.0010729,              0.0010729
                     29,                0.97881,                 1.1683,                 1.0599,                 0.4507,                0.88805,                0.53087,                0.37744,                 1.0363,                 1.0631,                 1.1147,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.0631,                 1.2205,                 1.1116,                0.46025,                0.80969,                0.50295,                0.36279,                0.99396,                 1.0672,                 1.0646,              0.0010289,              0.0010289,              0.0010289
                     31,                 1.0038,                 1.1726,                 1.0677,                0.45383,                0.87809,                0.57044,                0.42345,                 1.0067,                  1.083,                 1.0829,              0.0010069,              0.0010069,              0.0010069
                     32,                 1.0371,                 1.2099,                 1.0951,                0.45437,                0.83709,                0.50446,                 0.3653,                 1.0437,                 1.0858,                 1.1022,             0.00098486,             0.00098486,             0.00098486
                     33,                 0.9954,                 1.1878,                 1.0804,                0.45409,                0.88775,                0.53305,                0.38941,                 0.9828,                 1.0488,                 1.0833,             0.00096286,             0.00096286,             0.00096286
                     34,                 0.9743,                 1.1633,                 1.0412,                 0.4629,                0.88745,                0.53203,                0.38581,                0.97199,                 1.0548,                 1.0615,             0.00094085,             0.00094085,             0.00094085
                     35,                 0.9754,                 1.1665,                 1.0537,                0.47758,                0.86837,                 0.5226,                0.37365,                 1.0008,                 1.0427,                 1.0805,             0.00091885,             0.00091885,             0.00091885
                     36,                0.99374,                 1.1797,                 1.0738,                0.47874,                0.88948,                0.50381,                0.36653,                0.95536,                 1.0417,                  1.053,             0.00089685,             0.00089685,             0.00089685
                     37,                0.95504,                 1.1555,                 1.0484,                0.45411,                0.88907,                0.55632,                0.42883,                 0.9226,                 1.0298,                 1.0416,             0.00087484,             0.00087484,             0.00087484
                     38,                0.98567,                 1.1492,                 1.0565,                0.45899,                0.91317,                 0.5495,                0.40328,                0.95031,                 1.0217,                 1.0564,             0.00085284,             0.00085284,             0.00085284
                     39,                0.95455,                 1.1274,                 1.0613,                0.47143,                0.87868,                0.52961,                0.40094,                0.94057,                 1.0049,                 1.0592,             0.00083083,             0.00083083,             0.00083083
                     40,                0.97105,                 1.1378,                 1.0581,                0.48396,                 0.8384,                0.51923,                0.36671,                 1.0306,                 1.0477,                 1.1214,             0.00080883,             0.00080883,             0.00080883
                     41,                0.94294,                 1.1164,                 1.0469,                0.46946,                0.92194,                0.49427,                0.36254,                0.94276,                 1.0327,                 1.0661,             0.00078682,             0.00078682,             0.00078682
                     42,                0.97424,                 1.1213,                 1.0614,                0.47257,                0.93042,                0.50548,                0.37219,                 0.9234,                 1.0002,                 1.0552,             0.00076482,             0.00076482,             0.00076482
                     43,                0.97871,                 1.1523,                  1.055,                0.46708,                0.87138,                0.50189,                0.35763,                 1.0642,                 1.0847,                 1.1471,             0.00074282,             0.00074282,             0.00074282
                     44,                0.94469,                 1.0985,                 1.0388,                0.46823,                0.91288,                0.51976,                0.37292,                 1.0179,                 1.0469,                 1.1063,             0.00072081,             0.00072081,             0.00072081
                     45,                0.93593,                 1.0912,                 1.0474,                0.45844,                0.93004,                0.49588,                 0.3589,                0.97178,                 1.0154,                 1.0913,             0.00069881,             0.00069881,             0.00069881
                     46,                0.94217,                 1.1034,                 1.0488,                0.45971,                0.89675,                0.53642,                0.39519,                 1.0137,                 1.0294,                  1.098,              0.0006768,              0.0006768,              0.0006768
                     47,                0.92922,                 1.1023,                 1.0426,                0.46625,                0.81817,                0.50071,                0.36327,                 0.9979,                 1.1031,                 1.0959,              0.0006548,              0.0006548,              0.0006548
                     48,                  0.931,                 1.1116,                 1.0442,                0.46427,                0.87927,                0.53625,                 0.3854,                 1.0069,                 1.0584,                 1.0917,             0.00063279,             0.00063279,             0.00063279
                     49,                0.93418,                 1.0701,                 1.0253,                0.46175,                0.89652,                 0.5836,                0.42657,                0.98271,                 1.0308,                  1.101,             0.00061079,             0.00061079,             0.00061079
                     50,                0.91853,                 1.0665,                 1.0465,                0.46896,                0.88805,                0.54738,                0.38911,                0.97513,                 1.0208,                 1.0829,             0.00058878,             0.00058878,             0.00058878
                     51,                0.91156,                 1.0701,                 1.0265,                0.46242,                0.93977,                0.55565,                0.41165,                0.94531,                 1.0161,                 1.0594,             0.00056678,             0.00056678,             0.00056678
                     52,                0.90505,                 1.0832,                 1.0375,                0.45893,                0.84614,                0.57316,                0.44154,                0.93713,                 1.0479,                 1.0696,             0.00054478,             0.00054478,             0.00054478
                     53,                0.88989,                 1.0553,                 1.0191,                0.48838,                0.87898,                0.61611,                0.46718,                0.94793,                0.96126,                 1.0829,             0.00052277,             0.00052277,             0.00052277
                     54,                0.89527,                 1.0447,                 1.0254,                0.52135,                0.81995,                0.57882,                 0.4427,                0.91262,                 1.0014,                 1.0469,             0.00050077,             0.00050077,             0.00050077
                     55,                 0.8766,                 1.0479,                 1.0168,                0.48611,                0.84389,                0.57254,                0.42852,                0.90945,                 1.0098,                 1.0424,             0.00047876,             0.00047876,             0.00047876
                     56,                0.87751,                 1.0009,                  1.022,                0.50358,                0.84567,                0.63027,                 0.4648,                0.96559,                 0.9748,                 1.0949,             0.00045676,             0.00045676,             0.00045676
                     57,                0.90991,                 1.0371,                 1.0231,                0.47364,                0.87987,                0.59567,                0.45534,                0.95086,                 1.0108,                 1.0686,             0.00043475,             0.00043475,             0.00043475
                     58,                 0.8494,                0.99455,                0.99932,                0.48179,                0.84212,                0.61678,                0.47439,                0.91776,                0.98659,                  1.058,             0.00041275,             0.00041275,             0.00041275
                     59,                0.84328,                0.96328,                 1.0049,                0.50345,                0.80422,                 0.6094,                0.45191,                 0.9582,                 1.0049,                 1.0807,             0.00039074,             0.00039074,             0.00039074
                     60,                0.85602,                 1.0029,                 1.0096,                0.52362,                0.80383,                0.64505,                0.48768,                0.94368,                0.97323,                 1.0578,             0.00036874,             0.00036874,             0.00036874
                     61,                0.84397,                0.97738,                 1.0062,                0.51209,                0.85326,                0.62643,                0.45687,                0.93325,                 1.0208,                 1.0648,             0.00034674,             0.00034674,             0.00034674
                     62,                0.82222,                0.96483,                0.99997,                0.54406,                0.75825,                0.64959,                0.48412,                0.93334,                0.97739,                   1.06,             0.00032473,             0.00032473,             0.00032473
                     63,                0.87031,                 1.0025,                  1.011,                0.54004,                0.77609,                0.64409,                0.49267,                0.90955,                0.98683,                 1.0534,             0.00030273,             0.00030273,             0.00030273
                     64,                0.84775,                0.93083,                0.98867,                0.54585,                0.75914,                0.66061,                0.50264,                0.95937,                0.97691,                 1.0862,             0.00028072,             0.00028072,             0.00028072
                     65,                0.81907,                0.92833,                0.99415,                0.50495,                0.79274,                0.62246,                0.46349,                 0.9336,                 1.0076,                 1.0697,             0.00025872,             0.00025872,             0.00025872
                     66,                  0.766,                0.92735,                0.96563,                0.55421,                0.71469,                0.65552,                0.50757,                0.93133,                 0.9911,                 1.0772,             0.00023671,             0.00023671,             0.00023671
                     67,                0.75258,                0.90393,                0.96175,                0.49574,                0.88715,                0.68518,                 0.5127,                0.90075,                0.94944,                 1.0559,             0.00021471,             0.00021471,             0.00021471
                     68,                0.74002,                 0.8511,                 0.9477,                 0.5632,                0.79274,                0.68105,                0.51259,                0.91416,                0.94589,                 1.0841,             0.00019271,             0.00019271,             0.00019271
                     69,                0.73647,                0.82482,                0.94279,                0.62797,                0.69843,                0.66843,                 0.5149,                0.92051,                0.94823,                 1.0782,              0.0001707,              0.0001707,              0.0001707
                     70,                0.72149,                0.79011,                0.94626,                0.61094,                 0.7074,                0.69492,                0.53241,                0.92627,                  0.924,                 1.0727,              0.0001487,              0.0001487,              0.0001487
                     71,                0.71468,                0.80314,                0.94162,                0.66165,                 0.6802,                0.70146,                0.54116,                0.89971,                0.94191,                 1.0529,             0.00012669,             0.00012669,             0.00012669
                     72,                0.69872,                0.74925,                0.93752,                0.60987,                0.72148,                 0.6998,                0.53986,                0.91956,                0.91075,                 1.0981,             0.00010469,             0.00010469,             0.00010469
                     73,                0.69647,                 0.7346,                 0.9449,                0.63518,                  0.708,                0.68079,                0.52928,                0.92964,                 0.9321,                 1.0813,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.69075,                0.72615,                 0.9404,                0.66876,                0.68139,                0.72263,                0.54485,                0.91135,                0.92396,                  1.065,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.69305,                0.71097,                 0.9366,                0.61779,                0.72407,                0.71782,                0.54551,                0.92211,                0.92213,                 1.0769,             3.8674e-05,             3.8674e-05,             3.8674e-05
