                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.77269,                0.92069,                0.94474,                0.44998,                0.92105,                0.48017,                0.36146,                0.96159,                 1.0178,                  1.087,             0.00028072,             0.00028072,             0.00028072
                     65,                0.74649,                0.90221,                0.94708,                0.44435,                0.94349,                0.48515,                0.36261,                0.97238,                 1.0165,                 1.0932,             0.00025872,             0.00025872,             0.00025872
                     66,                0.68641,                0.87269,                 0.9136,                0.45339,                0.90057,                0.49052,                0.37051,                0.95258,                0.99449,                 1.0917,             0.00023671,             0.00023671,             0.00023671
                     67,                0.67941,                  0.863,                0.91965,                0.44466,                0.91874,                0.50687,                0.38009,                0.92659,                0.98839,                 1.0956,             0.00021471,             0.00021471,             0.00021471
                     68,                0.66692,                0.85514,                0.90695,                0.44303,                 0.9239,                0.51526,                0.38556,                0.91905,                0.99128,                 1.0755,             0.00019271,             0.00019271,             0.00019271
                     69,                0.67064,                0.85552,                 0.9032,                0.45091,                0.93949,                0.53269,                0.40332,                0.92674,                0.98487,                 1.0758,              0.0001707,              0.0001707,              0.0001707
                     70,                0.65157,                0.84725,                0.90329,                0.46919,                0.87927,                0.52368,                0.39076,                0.93985,                0.97649,                  1.078,              0.0001487,              0.0001487,              0.0001487
                     71,                0.65307,                0.85437,                0.90168,                 0.4458,                0.93072,                0.50505,                0.38044,                0.90901,                0.99999,                 1.0654,             0.00012669,             0.00012669,             0.00012669
                     72,                 0.6287,                0.83386,                0.89049,                0.45221,                0.91998,                0.52642,                0.39354,                0.93687,                0.99301,                 1.0843,             0.00010469,             0.00010469,             0.00010469
                     73,                0.62479,                0.82741,                0.89809,                0.44867,                0.94826,                0.55639,                0.41265,                0.92815,                0.99332,                 1.0754,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.60817,                 0.8208,                0.89232,                0.45243,                0.92224,                0.53014,                 0.3943,                0.93102,                 1.0037,                 1.0754,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.62306,                0.81296,                 0.8921,                0.44856,                0.92605,                0.53124,                0.39087,                0.91759,                0.99473,                 1.0641,             3.8674e-05,             3.8674e-05,             3.8674e-05
