                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                 1.0147,                 1.2304,                 1.0681,                0.48077,                0.88775,                0.51439,                0.38079,                0.95611,                 1.0633,                 1.0588,             0.00074282,             0.00074282,             0.00074282
                     44,                0.98928,                 1.2028,                 1.0615,                0.45817,                0.89999,                 0.5462,                0.40415,                 1.0025,                 0.9999,                 1.1052,             0.00072081,             0.00072081,             0.00072081
                     45,                0.98009,                 1.1903,                 1.0664,                 0.4788,                0.89521,                0.53471,                0.39372,                0.95535,                 0.9898,                 1.0811,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.0085,                 1.2534,                 1.0932,                0.46991,                0.88431,                0.53895,                  0.389,                 1.0507,                 1.0356,                  1.112,              0.0006768,              0.0006768,              0.0006768
                     47,                0.99951,                 1.1999,                 1.0709,                0.46639,                 0.9044,                0.57162,                0.43029,                0.95796,                0.99413,                 1.0748,              0.0006548,              0.0006548,              0.0006548
                     48,                 0.9684,                 1.1891,                 1.0532,                0.45935,                0.87838,                0.53931,                0.39839,                0.95925,                 1.0307,                  1.059,             0.00063279,             0.00063279,             0.00063279
                     49,                0.96269,                 1.1558,                 1.0431,                 0.4808,                0.86039,                0.52406,                0.38928,                0.93472,                 1.0147,                 1.0595,             0.00061079,             0.00061079,             0.00061079
                     50,                0.96141,                 1.1586,                  1.068,                0.47395,                 0.8731,                0.51293,                0.38085,                0.97915,                 1.0057,                 1.0979,             0.00058878,             0.00058878,             0.00058878
                     51,                0.94631,                 1.1863,                 1.0566,                0.46962,                0.93744,                0.54293,                0.39476,                0.94961,                0.99913,                 1.0833,             0.00056678,             0.00056678,             0.00056678
                     52,                0.94093,                 1.1635,                 1.0612,                0.47231,                0.90549,                 0.5462,                0.39672,                0.94615,                 1.0271,                  1.071,             0.00054478,             0.00054478,             0.00054478
                     53,                0.92971,                 1.1669,                 1.0462,                0.44978,                0.89533,                0.52163,                0.37919,                0.94994,                  1.017,                 1.0568,             0.00052277,             0.00052277,             0.00052277
                     54,                0.94402,                 1.1643,                 1.0579,                0.47007,                0.87211,                0.52467,                0.37079,                0.98197,                 1.0077,                 1.0868,             0.00050077,             0.00050077,             0.00050077
                     55,                 0.9124,                 1.1386,                 1.0375,                0.47621,                0.89563,                0.51428,                0.36744,                0.93484,                 1.0122,                 1.0759,             0.00047876,             0.00047876,             0.00047876
                     56,                 0.9329,                   1.14,                 1.0512,                0.48725,                0.85296,                0.55141,                0.38846,                 0.9663,                0.99486,                 1.0914,             0.00045676,             0.00045676,             0.00045676
                     57,                0.94717,                 1.1244,                 1.0506,                0.45124,                0.92165,                0.53732,                0.38351,                0.96363,                 0.9986,                 1.0853,             0.00043475,             0.00043475,             0.00043475
                     58,                0.90006,                 1.1315,                 1.0286,                 0.4859,                0.84508,                0.57694,                0.41584,                0.97225,                0.98314,                 1.0991,             0.00041275,             0.00041275,             0.00041275
                     59,                0.89868,                 1.1003,                 1.0402,                0.46789,                0.98048,                0.56664,                0.39715,                0.95742,                0.96648,                 1.0827,             0.00039074,             0.00039074,             0.00039074
                     60,                0.89948,                 1.1299,                 1.0378,                0.46542,                0.87868,                0.55193,                0.40567,                0.97599,                 1.0183,                 1.0961,             0.00036874,             0.00036874,             0.00036874
                     61,                0.88411,                 1.0963,                 1.0316,                0.47265,                0.93153,                0.58182,                0.40264,                0.96981,                0.99966,                 1.1068,             0.00034674,             0.00034674,             0.00034674
                     62,                0.88006,                 1.1237,                 1.0375,                 0.4754,                0.92135,                0.54996,                0.39957,                0.97702,                 1.0086,                 1.1209,             0.00032473,             0.00032473,             0.00032473
                     63,                0.90956,                 1.1278,                 1.0454,                0.46367,                0.91258,                0.57234,                0.41609,                0.95575,                 1.0011,                 1.0961,             0.00030273,             0.00030273,             0.00030273
                     64,                0.87933,                 1.0386,                 1.0091,                0.49753,                0.82041,                0.59602,                0.42663,                0.99592,                 1.0152,                 1.1164,             0.00028072,             0.00028072,             0.00028072
                     65,                0.85843,                 1.0734,                  1.019,                0.52035,                0.73372,                0.56651,                0.39994,                0.98115,                 1.0678,                 1.1122,             0.00025872,             0.00025872,             0.00025872
                     66,                0.79575,                 1.0409,                 0.9879,                0.58166,                0.73821,                0.62898,                 0.4608,                0.92073,                0.95664,                 1.0683,             0.00023671,             0.00023671,             0.00023671
                     67,                0.77457,                 1.0121,                0.97886,                0.47904,                0.87957,                0.63935,                0.46877,                0.91573,                 0.9639,                 1.0752,             0.00021471,             0.00021471,             0.00021471
                     68,                0.78025,                0.98297,                0.98031,                0.58284,                0.68228,                0.61585,                0.46826,                0.89476,                0.97415,                 1.0594,             0.00019271,             0.00019271,             0.00019271
                     69,                0.77016,                0.95473,                0.96531,                0.53513,                0.75462,                0.59319,                0.43874,                0.93929,                0.97639,                 1.0911,              0.0001707,              0.0001707,              0.0001707
                     70,                0.76522,                0.94072,                0.97694,                0.49811,                0.80574,                0.58975,                0.43886,                0.97004,                 1.0153,                 1.0913,              0.0001487,              0.0001487,              0.0001487
                     71,                 0.7614,                0.94091,                 0.9699,                0.47234,                0.89563,                0.58547,                0.43296,                0.93968,                 1.0433,                 1.0781,             0.00012669,             0.00012669,             0.00012669
                     72,                0.72559,                0.91068,                0.95579,                0.49789,                0.75073,                0.59985,                0.44391,                0.95193,                 1.0279,                 1.0856,             0.00010469,             0.00010469,             0.00010469
                     73,                0.73697,                0.90984,                0.97324,                0.49547,                0.80455,                 0.6109,                0.44914,                0.96631,                  1.037,                 1.0957,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.72892,                0.90173,                0.96784,                0.46737,                0.91317,                0.61456,                0.44975,                0.96123,                 1.0333,                  1.085,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.72962,                0.87774,                0.96093,                  0.589,                0.68485,                0.61879,                0.45788,                0.94116,                  1.018,                 1.0767,             3.8674e-05,             3.8674e-05,             3.8674e-05
