                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1951,                 1.5033,                 1.1902,                0.46329,                 0.9076,                0.54662,                0.40875,                0.97313,                 1.0223,                 1.0344,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.2107,                 1.5161,                 1.2078,                0.44434,                0.93919,                0.55108,                0.39868,                0.95656,                 1.0378,                 1.0247,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.1938,                 1.5006,                 1.2031,                0.47764,                 0.9044,                0.54209,                0.40555,                0.97464,                 1.0166,                 1.0499,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.2043,                 1.5075,                 1.1873,                 0.4589,                 0.9041,                0.52256,                0.37309,                0.99258,                 1.0149,                 1.0637,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.1762,                 1.4988,                 1.2108,                  0.484,                0.92883,                0.55936,                0.41719,                0.94442,                 0.9916,                  1.049,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.1757,                 1.4893,                 1.1935,                0.45933,                0.93068,                0.55888,                0.40472,                0.96448,                 1.0168,                 1.0604,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.1403,                 1.4483,                 1.1761,                0.48223,                0.91317,                0.53262,                0.39185,                0.95418,                 1.0183,                 1.0573,             0.00078682,             0.00078682,             0.00078682
                     42,                  1.184,                  1.472,                 1.1976,                0.46569,                0.88686,                0.52056,                0.38478,                0.98093,                 1.0445,                 1.1024,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.1556,                 1.4468,                 1.1668,                0.47888,                0.95131,                0.57083,                0.41253,                 0.9787,                 1.0128,                 1.0604,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.1337,                 1.4351,                 1.1619,                0.47548,                0.89593,                0.55044,                  0.396,                0.99972,                 1.0313,                 1.0912,             0.00072081,             0.00072081,             0.00072081
                     45,                  1.159,                 1.4442,                  1.183,                0.46672,                0.89533,                0.54709,                0.40171,                0.97411,                 1.0155,                 1.0725,             0.00069881,             0.00069881,             0.00069881
                     46,                  1.155,                 1.4957,                 1.1959,                0.46879,                 0.9041,                0.55134,                0.40686,                 1.0037,                0.99579,                  1.087,              0.0006768,              0.0006768,              0.0006768
                     47,                 1.1291,                 1.4238,                 1.1673,                0.47064,                0.90057,                0.57953,                0.43326,                0.94618,                0.99645,                 1.0611,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.1292,                 1.4247,                 1.1604,                0.46734,                0.90808,                0.57017,                0.40286,                0.96434,                 1.0075,                 1.0637,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.1255,                 1.4396,                 1.1623,                0.46918,                0.93012,                0.57283,                0.41706,                0.97502,                 1.0119,                 1.0766,             0.00061079,             0.00061079,             0.00061079
                     50,                 1.1026,                 1.3777,                 1.1555,                0.46796,                0.88745,                0.57488,                0.42117,                0.96532,                 1.0044,                 1.0653,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.1038,                 1.4421,                 1.1594,                0.46886,                0.95674,                 0.5721,                0.40514,                0.96576,                 0.9921,                 1.0832,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.0798,                 1.4029,                 1.1536,                0.47095,                0.90649,                0.55738,                0.40997,                0.97228,                 1.0084,                 1.0851,             0.00054478,             0.00054478,             0.00054478
                     53,                 1.0782,                 1.3899,                 1.1389,                  0.456,                0.90191,                0.53338,                0.38909,                0.96085,                 1.0024,                 1.0611,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.0773,                 1.3828,                 1.1506,                0.46628,                0.92165,                0.54021,                0.38933,                0.94795,                0.98605,                 1.0455,             0.00050077,             0.00050077,             0.00050077
                     55,                 1.0522,                 1.3661,                 1.1375,                0.50744,                0.86384,                0.54368,                0.39794,                0.92687,                0.98155,                 1.0577,             0.00047876,             0.00047876,             0.00047876
                     56,                 1.0728,                 1.3516,                 1.1423,                 0.4971,                0.89593,                0.60072,                0.42322,                0.94367,                 0.9987,                 1.0457,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.1039,                 1.3942,                 1.1564,                0.50788,                0.84478,                0.58722,                 0.4143,                0.96997,                 1.0081,                   1.06,             0.00043475,             0.00043475,             0.00043475
                     58,                 1.0705,                 1.3704,                 1.1385,                0.50832,                0.84508,                0.60181,                0.43551,                0.94805,                0.99025,                 1.0501,             0.00041275,             0.00041275,             0.00041275
