                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6659,                 3.1442,                 1.4478,                0.43417,                0.50813,                0.40172,                0.23638,                 1.4029,                 2.0738,                 1.2523,             0.00055037,             0.00055037,             0.00055037
                      2,                 1.5807,                 2.1511,                 1.3853,                 0.4052,                0.69536,                0.45453,                0.27174,                 1.4174,                 1.5752,                 1.2724,              0.0010914,              0.0010914,              0.0010914
                      3,                 1.5793,                 1.9719,                 1.3864,                0.41798,                0.68962,                0.48967,                0.31775,                 1.2169,                 2.4828,                 1.1542,              0.0016178,              0.0016178,              0.0016178
                      4,                 1.5375,                 1.8965,                 1.3671,                0.42572,                0.65165,                0.46068,                0.31612,                 1.1629,                 1.6001,                 1.1459,               0.001601,               0.001601,               0.001601
                      5,                 1.4979,                 1.8046,                 1.3489,                0.46657,                0.78308,                0.49439,                0.33686,                 1.1139,                 1.3715,                 1.1007,               0.001579,               0.001579,               0.001579
                      6,                 1.4738,                  1.832,                 1.3352,                0.44058,                0.78486,                0.48268,                0.32846,                 1.1193,                 1.3122,                 1.1106,               0.001557,               0.001557,               0.001557
                      7,                 1.4629,                 1.7178,                 1.3276,                 0.4528,                0.72376,                0.49216,                0.32857,                 1.2186,                 1.3567,                 1.1661,               0.001535,               0.001535,               0.001535
                      8,                 1.4712,                 1.7796,                 1.3363,                0.43869,                0.87277,                0.47995,                0.33379,                  1.072,                 1.2207,                 1.0765,               0.001513,               0.001513,               0.001513
                      9,                 1.4122,                 1.7165,                  1.327,                0.44448,                0.83982,                 0.5145,                0.35829,                 1.1074,                 1.2416,                 1.0966,               0.001491,               0.001491,               0.001491
                     10,                 1.4531,                 1.7308,                 1.3159,                0.44633,                0.86125,                0.50282,                0.35023,                 1.0684,                 1.2191,                 1.1055,               0.001469,               0.001469,               0.001469
                     11,                 1.3262,                 1.6007,                 1.2778,                0.43212,                0.78457,                0.53428,                0.37027,                 1.0912,                 1.2455,                 1.1149,               0.001447,               0.001447,               0.001447
                     12,                 1.3535,                 1.6554,                 1.2857,                0.45815,                0.84448,                 0.5036,                0.36275,                 1.0667,                 1.2216,                 1.0759,               0.001425,               0.001425,               0.001425
                     13,                 1.3387,                 1.6201,                 1.2849,                0.43429,                0.86173,                0.49013,                0.32974,                 1.1948,                 1.2352,                 1.1365,              0.0014029,              0.0014029,              0.0014029
                     14,                 1.3477,                 1.6101,                 1.2701,                0.42677,                0.80122,                0.48872,                0.32819,                 1.1517,                 1.2942,                 1.1344,              0.0013809,              0.0013809,              0.0013809
                     15,                 1.3288,                 1.6009,                 1.2749,                0.47022,                0.72811,                0.45031,                0.31697,                 1.1062,                 1.4142,                  1.126,              0.0013589,              0.0013589,              0.0013589
                     16,                 1.3289,                 1.6158,                 1.2667,                0.46582,                0.85236,                0.51684,                 0.3682,                 1.0549,                 1.1563,                 1.0827,              0.0013369,              0.0013369,              0.0013369
                     17,                  1.329,                 1.5904,                 1.2654,                0.47909,                0.80965,                0.49397,                 0.3434,                 1.0818,                 1.2224,                 1.1086,              0.0013149,              0.0013149,              0.0013149
                     18,                 1.3184,                 1.5976,                 1.2713,                0.46698,                0.86691,                0.53694,                0.36371,                 1.1393,                 1.1449,                  1.123,              0.0012929,              0.0012929,              0.0012929
                     19,                 1.2661,                  1.583,                 1.2455,                0.44607,                0.88086,                0.52743,                0.36784,                 1.0139,                 1.1648,                 1.0471,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.2927,                 1.5921,                  1.245,                 0.4538,                0.80211,                0.49382,                0.34491,                 1.0378,                 1.2136,                 1.0804,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.2808,                 1.5493,                 1.2429,                0.47556,                0.87021,                 0.5226,                0.35818,                 1.0919,                 1.1512,                 1.0977,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.2643,                 1.5644,                 1.2123,                0.46462,                0.80241,                0.51189,                  0.371,                 1.0058,                 1.1772,                 1.0693,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.2226,                 1.5398,                 1.2113,                0.46216,                0.89622,                0.52759,                0.37157,                 1.0298,                 1.1235,                 1.0785,              0.0011829,              0.0011829,              0.0011829
                     24,                  1.218,                 1.5268,                 1.2145,                0.46116,                0.80619,                0.52045,                   0.36,                  1.087,                 1.1417,                 1.0824,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.2313,                  1.489,                 1.2319,                0.43654,                0.85191,                0.48642,                0.34741,                 1.0251,                 1.1587,                 1.0715,              0.0011389,              0.0011389,              0.0011389
                     26,                 1.2081,                  1.475,                 1.2083,                0.45633,                0.88745,                0.52235,                0.37946,                0.95348,                 1.1129,                 1.0355,              0.0011169,              0.0011169,              0.0011169
                     27,                 1.2505,                 1.4918,                 1.2541,                0.46419,                0.84448,                0.51725,                0.36349,                 1.0607,                 1.1351,                 1.0802,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.1916,                 1.4697,                 1.1915,                0.45006,                0.89533,                0.50585,                0.35975,                 1.0378,                 1.1401,                 1.0666,              0.0010729,              0.0010729,              0.0010729
                     29,                 1.1642,                 1.4188,                 1.1775,                0.45978,                0.86143,                0.49343,                0.34729,                 1.0632,                 1.1447,                 1.0768,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.1978,                 1.4782,                 1.2033,                 0.4544,                0.93357,                  0.556,                0.38988,                 1.0342,                 1.0994,                 1.0727,              0.0010289,              0.0010289,              0.0010289
                     31,                 1.1894,                 1.4836,                 1.1963,                0.47735,                0.85207,                0.51089,                0.37416,                 1.0035,                 1.1179,                 1.0729,              0.0010069,              0.0010069,              0.0010069
                     32,                 1.1986,                 1.4317,                 1.1898,                0.45977,                0.81876,                 0.5081,                0.36429,                  1.021,                 1.1399,                 1.0586,             0.00098486,             0.00098486,             0.00098486
                     33,                 1.1623,                 1.4642,                 1.1891,                0.46099,                0.84419,                0.50756,                0.35956,                 1.0288,                 1.1662,                 1.0807,             0.00096286,             0.00096286,             0.00096286
                     34,                 1.1284,                 1.4551,                 1.1547,                0.45516,                0.88805,                0.51418,                0.36619,                 0.9667,                 1.0903,                 1.0469,             0.00094085,             0.00094085,             0.00094085
                     35,                 1.1344,                 1.4259,                 1.1682,                0.46474,                0.91347,                0.50844,                0.35549,                 1.0172,                 1.1006,                 1.0569,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.1545,                  1.481,                 1.1801,                 0.4467,                0.87492,                0.50522,                0.34907,                 1.0312,                 1.1082,                 1.0609,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.1411,                 1.4692,                 1.1795,                0.45747,                0.90537,                0.53765,                0.39511,                0.95822,                 1.0685,                   1.03,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.1312,                 1.4358,                 1.1661,                0.46463,                0.88715,                 0.5279,                0.39212,                0.95347,                 1.0618,                 1.0358,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.1083,                 1.3856,                 1.1607,                0.45903,                 0.9041,                0.54365,                0.40532,                0.95214,                   1.06,                 1.0351,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.1303,                 1.4209,                 1.1663,                0.46269,                0.85236,                0.53382,                0.38638,                0.99436,                  1.078,                  1.055,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.1281,                 1.3945,                 1.1679,                0.44807,                0.89574,                 0.5158,                0.37921,                0.97606,                 1.0755,                 1.0558,             0.00078682,             0.00078682,             0.00078682
                     42,                 1.1076,                 1.3862,                 1.1667,                0.47666,                0.91377,                0.52963,                0.37881,                 0.9824,                 1.0472,                  1.058,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.1403,                 1.4316,                 1.1706,                0.47317,                0.86513,                0.50586,                0.35896,                 1.0351,                 1.0895,                  1.082,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.0568,                 1.3259,                  1.113,                0.46426,                 0.8708,                0.51345,                0.36923,                0.95175,                 1.0525,                 1.0439,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.1005,                  1.368,                 1.1718,                0.45053,                0.89652,                0.49475,                 0.3516,                0.99626,                 1.0558,                 1.0693,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.0617,                 1.3689,                 1.1433,                0.44891,                0.91705,                0.51921,                0.38577,                0.98274,                  1.039,                 1.0614,              0.0006768,              0.0006768,              0.0006768
                     47,                  1.027,                 1.2989,                 1.1135,                0.47082,                0.90359,                0.51849,                0.37209,                0.94648,                 1.0395,                 1.0488,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.0512,                 1.3742,                 1.1321,                0.46954,                0.88715,                0.55864,                0.40413,                0.98711,                 1.0642,                 1.0574,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.0366,                 1.3064,                 1.1124,                0.47076,                0.91288,                0.53751,                0.39714,                0.93389,                 1.0279,                 1.0287,             0.00061079,             0.00061079,             0.00061079
                     50,                 1.0635,                 1.3393,                 1.1532,                0.46249,                0.89593,                0.53332,                0.39017,                 1.0024,                 1.0586,                 1.0648,             0.00058878,             0.00058878,             0.00058878
                     51,                0.99864,                 1.2943,                 1.0976,                0.46502,                0.91277,                 0.5102,                0.35704,                 1.0059,                 1.0452,                 1.0725,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.0527,                 1.3405,                 1.1463,                0.45672,                0.87927,                0.49952,                0.37096,                0.92817,                 1.0893,                  1.024,             0.00054478,             0.00054478,             0.00054478
                     53,                 1.0226,                 1.3356,                 1.1235,                0.45333,                0.94107,                0.51102,                0.37543,                 0.9288,                 1.0334,                 1.0341,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.0189,                 1.3002,                 1.1184,                0.46615,                0.91843,                0.49262,                0.35719,                0.94742,                 1.0474,                 1.0359,             0.00050077,             0.00050077,             0.00050077
                     55,                0.98977,                 1.2893,                 1.0998,                0.47237,                0.88715,                0.51678,                0.37334,                0.94879,                 1.0336,                 1.0414,             0.00047876,             0.00047876,             0.00047876
                     56,                 1.0377,                 1.3201,                 1.1379,                0.46334,                0.93919,                0.52729,                 0.3825,                0.96986,                 1.0246,                 1.0521,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.0444,                  1.283,                 1.1263,                0.46873,                0.88345,                0.53382,                0.38084,                 1.0065,                  1.045,                 1.0727,             0.00043475,             0.00043475,             0.00043475
                     58,                0.98788,                 1.2566,                 1.0969,                 0.4744,                0.87639,                0.56025,                0.40218,                 1.0045,                 1.0463,                 1.0645,             0.00041275,             0.00041275,             0.00041275
                     59,                 1.0017,                 1.2795,                 1.1155,                0.48148,                0.90453,                 0.5466,                0.37505,                0.97633,                 1.0523,                 1.0468,             0.00039074,             0.00039074,             0.00039074
                     60,                0.94648,                 1.2423,                 1.0794,                0.48331,                0.89622,                0.53563,                0.39078,                0.94286,                 1.0442,                 1.0308,             0.00036874,             0.00036874,             0.00036874
                     61,                0.96118,                   1.25,                 1.0926,                0.47123,                0.88834,                0.54968,                 0.4028,                0.92724,                 1.0524,                 1.0306,             0.00034674,             0.00034674,             0.00034674
                     62,                0.93223,                 1.2335,                 1.0799,                0.48036,                0.89795,                0.54308,                0.39864,                0.96547,                 1.0606,                 1.0489,             0.00032473,             0.00032473,             0.00032473
                     63,                0.98345,                 1.2469,                 1.1172,                0.48431,                 0.9047,                0.57297,                0.41701,                0.96037,                 1.0562,                 1.0524,             0.00030273,             0.00030273,             0.00030273
                     64,                 0.9439,                 1.1978,                 1.0743,                0.46958,                0.89139,                0.54695,                0.39627,                0.97008,                 1.0578,                 1.0811,             0.00028072,             0.00028072,             0.00028072
                     65,                 0.9421,                   1.21,                 1.0829,                 0.4891,                0.83541,                0.56286,                0.39814,                0.99551,                 1.0282,                 1.0665,             0.00025872,             0.00025872,             0.00025872
                     66,                0.87325,                 1.1726,                 1.0805,                0.47575,                0.87838,                0.55777,                0.41822,                0.94346,                 1.0333,                 1.0534,             0.00023671,             0.00023671,             0.00023671
                     67,                0.85106,                 1.1582,                 1.0737,                0.47788,                0.91968,                0.56214,                0.42076,                0.90694,                 1.0179,                 1.0238,             0.00021471,             0.00021471,             0.00021471
                     68,                0.84662,                 1.1177,                 1.0537,                0.51171,                0.84259,                0.56295,                0.40998,                0.90475,                 1.0172,                 1.0186,             0.00019271,             0.00019271,             0.00019271
                     69,                0.84393,                 1.1131,                 1.0487,                0.47674,                0.90893,                0.59232,                0.43128,                0.94181,                 1.0093,                 1.0344,              0.0001707,              0.0001707,              0.0001707
                     70,                0.83729,                 1.1004,                 1.0525,                0.52689,                0.77819,                 0.5724,                0.41216,                0.95226,                 1.0373,                 1.0488,              0.0001487,              0.0001487,              0.0001487
                     71,                0.83138,                 1.0886,                 1.0558,                0.48744,                0.88669,                0.59316,                0.43411,                0.93413,                 1.0256,                 1.0419,             0.00012669,             0.00012669,             0.00012669
