                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 1.5588,                 2.0274,                 1.4277,                0.43424,                0.82664,                0.48113,                0.34527,                 1.1071,                 1.3522,                 1.1033,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.5963,                 2.0785,                 1.4635,                0.44239,                0.83908,                0.49915,                0.35949,                 1.0792,                 1.3111,                 1.1016,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.5545,                 1.9573,                 1.4173,                0.46544,                0.87083,                0.50377,                0.34976,                 1.0638,                 1.2848,                 1.1013,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.5268,                 2.0405,                 1.4038,                0.43004,                 0.8705,                0.47734,                0.32389,                 1.0974,                 1.3353,                 1.1067,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.5136,                 1.9972,                 1.4212,                0.44365,                0.85236,                0.52345,                0.35683,                 1.1477,                 1.3167,                 1.1331,              0.0011829,              0.0011829,              0.0011829
                     24,                 1.4687,                 1.9217,                 1.3991,                0.45572,                0.91996,                0.51933,                0.37159,                 1.0308,                 1.2218,                 1.0657,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.4782,                 1.8998,                 1.4023,                  0.443,                0.83512,                0.47706,                0.34644,                 1.1127,                 1.2939,                 1.1129,              0.0011389,              0.0011389,              0.0011389
                     26,                 1.4915,                 1.9687,                 1.4095,                0.45288,                0.87021,                0.50514,                0.36154,                 1.0312,                 1.2669,                  1.075,              0.0011169,              0.0011169,              0.0011169
                     27,                 1.4771,                 1.9134,                 1.4349,                0.45508,                0.84494,                0.52351,                0.36773,                  1.052,                 1.2373,                 1.0967,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.4427,                 1.9305,                 1.3874,                0.46726,                0.87196,                0.50344,                0.35675,                 1.0333,                 1.2167,                 1.0782,              0.0010729,              0.0010729,              0.0010729
                     29,                 1.3833,                 1.8002,                 1.3385,                0.44155,                0.86991,                0.48999,                0.33516,                 1.0479,                 1.2282,                 1.0866,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.4656,                 1.9255,                 1.4069,                0.45382,                0.85326,                0.52523,                0.38524,                 1.0608,                 1.2386,                 1.0932,              0.0010289,              0.0010289,              0.0010289
                     31,                 1.4187,                 1.8621,                 1.3579,                 0.4488,                 0.7749,                0.48036,                0.35172,                 1.0243,                 1.3763,                 1.1021,              0.0010069,              0.0010069,              0.0010069
                     32,                 1.4538,                 1.9094,                  1.401,                0.46419,                0.86262,                0.51235,                0.36397,                 1.0311,                  1.232,                 1.0712,             0.00098486,             0.00098486,             0.00098486
                     33,                 1.4124,                 1.8653,                  1.377,                0.46759,                 0.8708,                0.51204,                0.35122,                 1.0362,                 1.2305,                 1.0766,             0.00096286,             0.00096286,             0.00096286
                     34,                 1.4068,                 1.8984,                 1.3559,                0.43758,                0.85388,                0.48761,                0.34483,                  1.013,                 1.2896,                 1.0804,             0.00094085,             0.00094085,             0.00094085
                     35,                 1.3722,                 1.8119,                 1.3371,                0.46604,                0.87898,                0.51373,                0.36203,                 1.0448,                 1.1954,                 1.0762,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.4145,                 1.9098,                 1.3949,                0.46536,                0.85266,                0.51505,                0.36245,                  1.081,                 1.2864,                 1.1139,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.4103,                 1.9163,                 1.3899,                0.45601,                0.89622,                0.49895,                0.35497,                 1.0507,                 1.2898,                 1.0856,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.4095,                 1.9026,                 1.3577,                0.45259,                0.87021,                0.50308,                0.36688,                0.99808,                 1.2199,                 1.0721,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.4252,                 1.8863,                 1.3798,                0.45011,                0.87817,                0.53111,                0.38822,                 0.9781,                 1.2498,                 1.0671,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.3884,                 1.8706,                 1.3632,                0.47228,                0.87898,                0.50353,                0.36209,                0.96445,                 1.1852,                 1.0663,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.3939,                  1.811,                 1.3562,                0.43381,                0.87927,                0.51242,                0.36868,                0.99557,                 1.2009,                 1.0638,             0.00078682,             0.00078682,             0.00078682
                     42,                 1.3306,                  1.771,                 1.3197,                0.48547,                0.87021,                0.51929,                0.36354,                 1.0509,                 1.1577,                 1.0862,             0.00076482,             0.00076482,             0.00076482
                     43,                  1.392,                 1.8836,                 1.3627,                0.48729,                0.84355,                 0.4957,                0.35096,                 1.0186,                 1.2324,                 1.0855,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.3223,                 1.7195,                 1.3127,                0.46936,                0.86262,                0.48012,                0.32849,                 1.0634,                  1.223,                 1.1191,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.3085,                 1.7544,                 1.3322,                0.45328,                0.89622,                0.48544,                0.35383,                0.95717,                 1.1691,                 1.0384,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.3114,                 1.7935,                  1.311,                0.44206,                 0.8492,                0.46555,                 0.3214,                  1.067,                 1.2166,                 1.1002,              0.0006768,              0.0006768,              0.0006768
                     47,                 1.2844,                 1.7278,                 1.3046,                0.45094,                0.83331,                 0.4859,                0.35338,                 1.0038,                 1.2149,                  1.081,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.2664,                 1.7487,                 1.2996,                0.45947,                0.87898,                0.50839,                0.35904,                 1.0006,                 1.1794,                   1.07,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.2748,                 1.7114,                   1.29,                0.46756,                0.86233,                0.48771,                0.35039,                 1.0288,                 1.1576,                 1.0856,             0.00061079,             0.00061079,             0.00061079
                     50,                 1.3251,                  1.768,                 1.3414,                0.47448,                 0.9047,                0.51404,                 0.3704,                 1.0092,                 1.1923,                 1.0659,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.2682,                  1.703,                 1.2788,                0.46247,                0.86384,                0.49845,                0.36438,                0.96357,                 1.1483,                 1.0464,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.2762,                 1.7454,                 1.2928,                0.46764,                0.84389,                0.51424,                0.37426,                0.97487,                 1.1969,                 1.0486,             0.00054478,             0.00054478,             0.00054478
                     53,                  1.259,                 1.7386,                 1.2994,                0.45674,                0.88602,                0.52308,                0.38473,                0.95869,                 1.1433,                  1.056,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.2851,                 1.7346,                 1.3058,                0.46203,                0.89622,                0.51374,                0.37458,                 0.9782,                 1.1579,                 1.0633,             0.00050077,             0.00050077,             0.00050077
                     55,                 1.2056,                 1.6873,                 1.2677,                0.47373,                 0.8705,                0.52878,                0.38214,                 0.9619,                 1.1604,                 1.0394,             0.00047876,             0.00047876,             0.00047876
                     56,                 1.2733,                 1.7668,                 1.3052,                0.45701,                0.89518,                0.46537,                0.32689,                0.98926,                 1.2092,                 1.0627,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.2571,                 1.7195,                 1.2961,                0.45716,                0.84448,                0.50144,                0.36126,                 0.9696,                 1.2337,                 1.0473,             0.00043475,             0.00043475,             0.00043475
                     58,                 1.2381,                 1.6823,                 1.2836,                0.45828,                0.83631,                0.51405,                 0.3584,                 1.0062,                 1.1418,                 1.0537,             0.00041275,             0.00041275,             0.00041275
                     59,                 1.1818,                 1.6801,                 1.2614,                0.45973,                0.86961,                0.52984,                0.35961,                0.99617,                 1.1769,                 1.0592,             0.00039074,             0.00039074,             0.00039074
                     60,                 1.1838,                 1.6438,                 1.2562,                0.45934,                0.86173,                0.53739,                0.39349,                0.96098,                 1.1883,                  1.035,             0.00036874,             0.00036874,             0.00036874
                     61,                 1.2171,                 1.6903,                  1.285,                0.46756,                0.89705,                0.49546,                0.35813,                0.96963,                 1.1761,                 1.0445,             0.00034674,             0.00034674,             0.00034674
                     62,                 1.1726,                 1.6422,                 1.2625,                0.46939,                0.87898,                0.49962,                0.36715,                0.96155,                 1.1533,                 1.0541,             0.00032473,             0.00032473,             0.00032473
                     63,                 1.2161,                 1.6711,                 1.2687,                0.46615,                0.89622,                0.53608,                 0.3878,                0.97886,                  1.149,                 1.0528,             0.00030273,             0.00030273,             0.00030273
                     64,                 1.1797,                 1.6334,                  1.244,                0.47758,                0.89155,                0.53125,                0.38292,                0.96145,                 1.1397,                 1.0473,             0.00028072,             0.00028072,             0.00028072
                     65,                 1.1575,                 1.6146,                 1.2564,                0.45268,                0.85326,                0.51728,                 0.3606,                 1.0122,                 1.1604,                 1.0659,             0.00025872,             0.00025872,             0.00025872
                     66,                 1.1056,                 1.6268,                 1.2729,                0.46771,                0.79274,                0.49511,                0.35456,                0.97912,                 1.2094,                 1.0635,             0.00023671,             0.00023671,             0.00023671
                     67,                 1.1034,                 1.6191,                 1.2889,                0.47158,                0.90217,                0.50032,                0.36271,                0.96706,                  1.148,                 1.0525,             0.00021471,             0.00021471,             0.00021471
                     68,                 1.0651,                 1.5697,                 1.2446,                0.45226,                0.88222,                0.50231,                0.36447,                0.94683,                 1.1641,                 1.0546,             0.00019271,             0.00019271,             0.00019271
                     69,                 1.0692,                 1.5835,                 1.2515,                0.45876,                0.84634,                0.51662,                0.37509,                0.96189,                 1.1711,                 1.0643,              0.0001707,              0.0001707,              0.0001707
                     70,                 1.0744,                 1.5698,                 1.2714,                0.46624,                0.81148,                0.50345,                0.36946,                0.92937,                 1.1629,                 1.0413,              0.0001487,              0.0001487,              0.0001487
                     71,                 1.0549,                 1.5574,                 1.2556,                0.45933,                0.85326,                0.50641,                 0.3682,                0.94954,                 1.1749,                 1.0576,             0.00012669,             0.00012669,             0.00012669
                     72,                 1.0293,                 1.5184,                 1.2425,                0.47198,                0.80073,                0.51828,                0.37227,                 0.9363,                 1.1408,                 1.0452,             0.00010469,             0.00010469,             0.00010469
                     73,                 1.0322,                 1.5375,                 1.2457,                0.45754,                0.80699,                0.52638,                0.38058,                 0.9274,                 1.1545,                 1.0467,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.99998,                 1.5034,                 1.2349,                0.45756,                 0.8697,                0.52427,                0.37852,                0.92959,                 1.1452,                 1.0416,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                 1.0299,                 1.5284,                 1.2418,                0.45796,                0.82513,                0.51316,                0.37432,                0.91843,                 1.1488,                 1.0344,             3.8674e-05,             3.8674e-05,             3.8674e-05
