                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.2894,                 1.6682,                 1.3139,                 0.4607,                0.81029,                0.51835,                0.35955,                 1.1022,                 1.2071,                 1.1185,              0.0013809,              0.0013809,              0.0013809
                     15,                 1.2787,                 1.6519,                 1.3119,                0.43801,                0.77374,                0.47072,                0.32836,                 1.1049,                 1.2952,                 1.1335,              0.0013589,              0.0013589,              0.0013589
                     16,                 1.2425,                 1.6466,                 1.3016,                0.44664,                0.89871,                0.49874,                0.35433,                 1.0316,                 1.1424,                 1.0867,              0.0013369,              0.0013369,              0.0013369
                     17,                 1.2349,                 1.6213,                 1.3064,                 0.4524,                0.84329,                0.48855,                0.34162,                 1.1258,                  1.245,                 1.1491,              0.0013149,              0.0013149,              0.0013149
                     18,                 1.2683,                 1.6756,                 1.3138,                0.44485,                0.83823,                0.52363,                0.38334,                0.99332,                 1.1641,                 1.0521,              0.0012929,              0.0012929,              0.0012929
                     19,                 1.2398,                 1.6014,                   1.28,                0.47533,                0.91983,                0.54156,                0.37646,                  1.108,                 1.1602,                 1.1381,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.2358,                 1.5923,                 1.2904,                0.47588,                0.88715,                0.51837,                0.37426,                0.99352,                 1.1579,                 1.0663,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.1852,                 1.5277,                 1.2395,                0.46838,                0.90173,                 0.5295,                0.36691,                 1.1093,                 1.1315,                  1.123,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.2405,                 1.5989,                 1.2906,                0.45884,                0.92868,                0.55065,                 0.3933,                 1.0007,                 1.0937,                 1.0883,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.1959,                 1.5766,                  1.285,                0.44754,                0.80705,                0.49519,                0.35448,                 1.0413,                  1.232,                 1.1115,              0.0011829,              0.0011829,              0.0011829
                     24,                 1.1735,                 1.5603,                 1.2603,                 0.4614,                0.88775,                0.51494,                 0.3669,                0.98763,                 1.1203,                  1.057,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.1782,                 1.5357,                 1.2574,                0.46853,                 0.8662,                0.52215,                0.38304,                0.99869,                 1.1021,                 1.0674,              0.0011389,              0.0011389,              0.0011389
                     26,                 1.1676,                 1.5439,                 1.2446,                0.45967,                0.81279,                0.50717,                0.36418,                0.99739,                 1.1221,                 1.0753,              0.0011169,              0.0011169,              0.0011169
                     27,                 1.1912,                 1.5657,                 1.2793,                0.46795,                0.88805,                0.53764,                0.39825,                0.97242,                 1.0841,                 1.0574,              0.0010949,              0.0010949,              0.0010949
                     28,                 1.1684,                 1.4939,                 1.2409,                0.45861,                0.86114,                0.52799,                0.38467,                 1.0571,                  1.124,                 1.0944,              0.0010729,              0.0010729,              0.0010729
                     29,                  1.135,                 1.5209,                 1.2382,                0.47894,                0.85123,                0.51762,                0.38859,                0.99121,                 1.1767,                 1.0846,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.1753,                 1.5129,                 1.2567,                0.45513,                0.91317,                0.50814,                0.36533,                0.99898,                 1.1036,                  1.076,              0.0010289,              0.0010289,              0.0010289
                     31,                 1.1628,                 1.5197,                 1.2371,                0.46769,                0.87809,                0.53418,                0.39835,                 0.9675,                 1.0989,                 1.0589,              0.0010069,              0.0010069,              0.0010069
                     32,                 1.1481,                 1.4942,                 1.2426,                0.47308,                0.87838,                0.53065,                0.39582,                0.93858,                 1.0624,                 1.0319,             0.00098486,             0.00098486,             0.00098486
                     33,                 1.1302,                 1.4948,                 1.2414,                0.47442,                0.89593,                0.53137,                0.37012,                 1.0122,                 1.1181,                 1.0698,             0.00096286,             0.00096286,             0.00096286
                     34,                 1.0967,                 1.4905,                 1.1945,                  0.469,                0.93919,                0.50854,                0.36667,                0.99613,                 1.0667,                 1.0933,             0.00094085,             0.00094085,             0.00094085
                     35,                 1.0935,                  1.464,                 1.2043,                0.47445,                 0.8705,                0.49688,                0.36309,                0.97901,                 1.0581,                 1.0613,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.1248,                 1.4996,                 1.2238,                  0.467,                0.88686,                0.50175,                0.36569,                 0.9694,                 1.0705,                 1.0402,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.0991,                 1.4645,                 1.2127,                0.46166,                0.87927,                0.51665,                0.38712,                 1.0013,                 1.0332,                 1.0785,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.1222,                 1.4755,                 1.2203,                0.47165,                0.86771,                0.52717,                0.38511,                0.96146,                 1.0485,                 1.0611,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.0835,                 1.4496,                 1.2174,                0.47918,                0.90127,                0.50664,                0.37284,                0.95392,                 1.0454,                 1.0409,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.0993,                 1.4699,                 1.2185,                0.43726,                0.89563,                0.46273,                0.33345,                 1.0441,                 1.0711,                 1.1241,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.0973,                 1.4672,                 1.2225,                0.46012,                0.93949,                0.51471,                0.37153,                0.96352,                 1.0522,                 1.0728,             0.00078682,             0.00078682,             0.00078682
                     42,                 1.0818,                 1.4523,                 1.2063,                0.46395,                0.87696,                0.49178,                0.36709,                 0.9054,                 1.0625,                 1.0503,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.0773,                  1.451,                 1.1977,                0.45316,                0.84448,                0.50401,                0.36699,                0.96149,                 1.0889,                 1.0587,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.0541,                 1.4096,                 1.1824,                0.45552,                0.92135,                0.48893,                  0.356,                0.98212,                 1.0681,                 1.0727,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.0701,                 1.4366,                 1.2152,                0.46118,                 0.8852,                 0.4976,                0.36176,                0.97372,                 1.0758,                 1.0694,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.0894,                 1.4706,                 1.2286,                0.48005,                0.86961,                0.52504,                0.37947,                0.94496,                 1.0814,                 1.0536,              0.0006768,              0.0006768,              0.0006768
                     47,                 1.0641,                 1.4335,                 1.2054,                0.46469,                0.85266,                0.49818,                0.35442,                0.97277,                 1.0735,                 1.1122,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.0489,                 1.4247,                  1.194,                0.47741,                0.92168,                0.52728,                0.37468,                0.96739,                  1.027,                 1.0562,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.0535,                 1.3961,                 1.1824,                0.46184,                0.87838,                0.49187,                0.36409,                0.91627,                 1.0575,                 1.0354,             0.00061079,             0.00061079,             0.00061079
                     50,                 1.0199,                 1.3821,                 1.1858,                0.46993,                0.85548,                0.49421,                0.36526,                0.92733,                 1.0575,                 1.0421,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.0196,                 1.3682,                 1.1704,                0.46893,                0.93042,                0.53074,                0.38757,                0.94166,                 1.0249,                 1.0581,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.0097,                 1.3882,                 1.1774,                0.44239,                0.86617,                0.49707,                0.36849,                 0.9057,                 1.0829,                  1.035,             0.00054478,             0.00054478,             0.00054478
                     53,                 1.0101,                 1.3937,                 1.1689,                 0.4776,                0.87838,                0.49854,                0.37113,                 0.9308,                 1.0536,                 1.0701,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.0088,                 1.3672,                 1.1671,                0.47621,                 0.9044,                0.51557,                0.37998,                0.92414,                  1.019,                 1.0509,             0.00050077,             0.00050077,             0.00050077
                     55,                0.98003,                 1.3462,                 1.1561,                0.47099,                0.88715,                0.50471,                0.37004,                0.91715,                 1.0547,                 1.0427,             0.00047876,             0.00047876,             0.00047876
                     56,                 1.0089,                 1.3584,                 1.1741,                0.46644,                0.90612,                0.52152,                0.38815,                0.95585,                 1.0599,                 1.0596,             0.00045676,             0.00045676,             0.00045676
                     57,                 1.0146,                 1.3721,                 1.1706,                0.46638,                0.88775,                0.53792,                0.38811,                0.95277,                 1.0309,                 1.0642,             0.00043475,             0.00043475,             0.00043475
                     58,                0.98046,                 1.3359,                  1.154,                0.46683,                0.90075,                0.52278,                 0.3872,                0.90201,                 1.0156,                 1.0334,             0.00041275,             0.00041275,             0.00041275
                     59,                0.97105,                 1.3185,                 1.1498,                0.48043,                0.86173,                0.54978,                0.40083,                0.95589,                 1.0755,                 1.0615,             0.00039074,             0.00039074,             0.00039074
                     60,                0.98062,                 1.3563,                 1.1614,                0.48635,                0.86143,                 0.5488,                0.40056,                0.93745,                 1.0941,                 1.0606,             0.00036874,             0.00036874,             0.00036874
                     61,                0.97753,                  1.352,                 1.1671,                0.49623,                0.81787,                0.53444,                0.38214,                0.92648,                 1.1174,                 1.0569,             0.00034674,             0.00034674,             0.00034674
                     62,                0.95923,                 1.3571,                 1.1463,                0.45918,                0.87768,                0.53598,                 0.4024,                0.91859,                 1.0761,                 1.0501,             0.00032473,             0.00032473,             0.00032473
                     63,                0.96538,                 1.3325,                 1.1468,                0.48089,                0.87537,                0.56599,                0.41274,                0.91389,                 0.9988,                 1.0384,             0.00030273,             0.00030273,             0.00030273
                     64,                0.97734,                 1.3167,                 1.1428,                0.48512,                 0.8141,                0.55964,                 0.4181,                0.92193,                 1.0316,                 1.0506,             0.00028072,             0.00028072,             0.00028072
                     65,                0.92531,                  1.296,                 1.1319,                0.45954,                0.91268,                 0.5342,                0.38482,                 0.9591,                 1.0564,                 1.0754,             0.00025872,             0.00025872,             0.00025872
                     66,                0.86305,                 1.1852,                 1.0925,                0.46319,                0.88745,                0.55597,                 0.3963,                0.97369,                 1.0559,                 1.0982,             0.00023671,             0.00023671,             0.00023671
                     67,                0.84104,                 1.1342,                 1.0911,                  0.472,                0.84448,                0.56114,                0.40297,                0.95065,                  1.045,                 1.0949,             0.00021471,             0.00021471,             0.00021471
                     68,                0.82044,                 1.1137,                 1.0707,                0.49128,                0.81906,                0.58605,                0.42707,                0.91829,                 1.0333,                 1.0613,             0.00019271,             0.00019271,             0.00019271
                     69,                0.81699,                 1.1109,                 1.0672,                0.49881,                0.85296,                0.59735,                0.43723,                0.92561,                  1.015,                 1.0632,              0.0001707,              0.0001707,              0.0001707
                     70,                0.80235,                 1.0896,                 1.0657,                0.48308,                0.87069,                0.60986,                0.45103,                0.92002,                 1.0537,                 1.0522,              0.0001487,              0.0001487,              0.0001487
                     71,                0.82222,                 1.1124,                 1.0793,                0.47972,                 0.9044,                0.62184,                0.45684,                0.90237,                 1.0571,                 1.0462,             0.00012669,             0.00012669,             0.00012669
                     72,                0.79132,                 1.0745,                 1.0553,                  0.459,                0.91377,                0.59955,                0.43824,                0.92106,                 1.0661,                 1.0646,             0.00010469,             0.00010469,             0.00010469
                     73,                0.79417,                 1.0602,                 1.0671,                0.63736,                  0.626,                0.60841,                0.44888,                0.93434,                 1.0451,                 1.0695,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.77557,                 1.0591,                 1.0637,                0.50717,                0.80969,                0.61484,                0.45911,                0.92183,                 1.0497,                 1.0634,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.78785,                 1.0555,                  1.065,                0.57571,                0.72495,                0.60532,                0.44749,                0.93186,                 1.0417,                 1.0717,             3.8674e-05,             3.8674e-05,             3.8674e-05
