                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.95316,                 1.0865,                 1.0252,                 0.4658,                0.85266,                0.57548,                0.42481,                0.95537,                 1.0659,                 1.0444,             0.00091885,             0.00091885,             0.00091885
                     36,                0.95375,                 1.0878,                 1.0337,                0.45806,                0.95462,                0.55656,                 0.4153,                0.92501,                 1.0779,                 1.0384,             0.00089685,             0.00089685,             0.00089685
                     37,                0.93814,                 1.0631,                 1.0162,                0.48302,                0.84821,                0.58507,                 0.4183,                 1.0364,                 1.0451,                 1.1112,             0.00087484,             0.00087484,             0.00087484
                     38,                0.85903,                 1.0264,                0.99126,                0.48998,                0.83208,                0.58015,                0.42016,                 1.0299,                 1.0613,                  1.106,             0.00085284,             0.00085284,             0.00085284
                     39,                 0.9504,                 1.0619,                 1.0393,                 0.4543,                0.94441,                0.60003,                0.45217,                0.95017,                 1.0512,                 1.0279,             0.00083083,             0.00083083,             0.00083083
                     40,                0.87405,                 1.0622,                0.98699,                0.48674,                 0.8198,                0.63042,                0.45859,                0.96425,                  1.031,                 1.0508,             0.00080883,             0.00080883,             0.00080883
                     41,                0.89207,                 1.0304,                 1.0113,                0.47802,                0.87021,                0.60486,                0.44963,                0.96286,                 1.0496,                 1.0661,             0.00078682,             0.00078682,             0.00078682
                     42,                 0.8838,                 1.0001,                  1.003,                0.46322,                0.90982,                 0.6177,                0.45934,                0.97174,                 1.0525,                 1.0748,             0.00076482,             0.00076482,             0.00076482
                     43,                0.85036,                0.97239,                0.98241,                0.51532,                0.81757,                 0.5959,                0.43751,                0.95561,                  1.054,                 1.0578,             0.00074282,             0.00074282,             0.00074282
                     44,                0.87467,                 1.0203,                 1.0096,                0.49423,                0.89712,                0.63607,                0.46806,                0.95665,                 1.0224,                 1.0491,             0.00072081,             0.00072081,             0.00072081
                     45,                0.84885,                0.99097,                0.99239,                0.46561,                0.84508,                0.59364,                0.42653,                 1.0057,                 1.0495,                  1.102,             0.00069881,             0.00069881,             0.00069881
                     46,                0.87302,                 0.9907,                 1.0012,                0.50122,                0.81939,                0.63699,                0.45419,                 1.0409,                 1.0234,                  1.114,              0.0006768,              0.0006768,              0.0006768
                     47,                 0.8785,                0.98631,                0.99795,                0.51957,                0.74249,                0.60677,                0.42344,                 1.0302,                 1.0627,                 1.1094,              0.0006548,              0.0006548,              0.0006548
                     48,                0.83644,                0.99908,                0.97644,                0.50413,                0.89593,                0.63497,                0.44384,                0.98972,                0.98731,                 1.0861,             0.00063279,             0.00063279,             0.00063279
                     49,                0.82979,                 0.9881,                0.99525,                0.62158,                0.66254,                0.66962,                0.48105,                0.98552,                 1.0374,                 1.0646,             0.00061079,             0.00061079,             0.00061079
                     50,                0.81208,                0.98117,                 0.9743,                0.55172,                0.78427,                 0.6542,                0.47061,                 1.0105,                  1.009,                 1.0942,             0.00058878,             0.00058878,             0.00058878
                     51,                0.83477,                0.97204,                0.98017,                0.47191,                0.81029,                0.59056,                0.43421,                  1.023,                 1.0413,                 1.1053,             0.00056678,             0.00056678,             0.00056678
                     52,                0.85404,                0.95972,                0.99043,                0.48414,                0.82868,                0.64818,                0.47389,                 1.0047,                 1.0132,                 1.1066,             0.00054478,             0.00054478,             0.00054478
                     53,                0.81369,                0.92658,                0.98556,                0.53067,                 0.7339,                0.65853,                0.47649,                0.99176,                0.99933,                 1.1025,             0.00052277,             0.00052277,             0.00052277
                     54,                0.81425,                0.92406,                0.97823,                 0.4643,                 0.8705,                0.57534,                0.41061,                 1.0421,                 1.1462,                 1.0964,             0.00050077,             0.00050077,             0.00050077
                     55,                0.84987,                0.92376,                0.99569,                0.49364,                 0.8658,                0.65314,                0.47379,                0.96335,                  1.037,                 1.0702,             0.00047876,             0.00047876,             0.00047876
                     56,                0.78851,                  0.903,                0.95828,                0.51768,                0.87957,                0.58578,                0.43569,                0.95967,                 1.0374,                 1.0863,             0.00045676,             0.00045676,             0.00045676
                     57,                0.76773,                0.87096,                0.95205,                0.48044,                0.83601,                0.61156,                 0.4433,                  1.031,                 1.0762,                  1.137,             0.00043475,             0.00043475,             0.00043475
                     58,                0.78676,                0.92365,                0.96699,                0.48214,                0.89741,                0.67466,                0.48239,                0.97262,                 1.0758,                 1.0736,             0.00041275,             0.00041275,             0.00041275
                     59,                0.74372,                0.87471,                0.96131,                0.49324,                0.79184,                0.63816,                0.48424,                 0.9779,                 1.0738,                 1.1235,             0.00039074,             0.00039074,             0.00039074
                     60,                0.77884,                0.84511,                0.94924,                0.55347,                0.78402,                 0.6292,                0.45819,                0.97987,                 1.0634,                 1.1013,             0.00036874,             0.00036874,             0.00036874
                     61,                0.76831,                0.83554,                0.95807,                0.53492,                0.83863,                 0.6565,                0.45885,                0.98147,                 1.0382,                  1.095,             0.00034674,             0.00034674,             0.00034674
                     62,                0.75393,                0.82766,                0.95271,                 0.4888,                0.85474,                0.64183,                 0.4785,                 1.0142,                 1.1291,                 1.1127,             0.00032473,             0.00032473,             0.00032473
                     63,                0.74604,                 0.8193,                0.93885,                0.52371,                0.79054,                0.67397,                0.49696,                0.94375,                 1.0127,                 1.0568,             0.00030273,             0.00030273,             0.00030273
                     64,                0.75266,                0.79033,                0.94874,                0.56342,                0.76673,                0.66435,                0.49534,                0.95667,                 1.0245,                 1.0795,             0.00028072,             0.00028072,             0.00028072
                     65,                0.71836,                0.84655,                0.95339,                 0.4861,                0.87957,                0.66522,                0.47503,                 1.0097,                 1.0426,                 1.1251,             0.00025872,             0.00025872,             0.00025872
                     66,                0.67542,                0.75013,                0.91024,                0.61858,                0.68038,                0.67806,                0.49849,                0.99567,                 1.0241,                 1.1167,             0.00023671,             0.00023671,             0.00023671
                     67,                0.66406,                0.73699,                0.90517,                0.65007,                0.71677,                0.74786,                0.55067,                0.97448,                0.95204,                 1.0934,             0.00021471,             0.00021471,             0.00021471
                     68,                0.68115,                0.72618,                0.91011,                0.55281,                0.80923,                0.71482,                 0.5193,                0.94355,                 1.0072,                 1.0699,             0.00019271,             0.00019271,             0.00019271
                     69,                0.65012,                0.66953,                0.90797,                0.52173,                0.86143,                 0.6122,                0.45599,                0.98022,                 1.0888,                 1.1141,              0.0001707,              0.0001707,              0.0001707
                     70,                0.63364,                0.64143,                0.89577,                0.54169,                 0.8369,                0.68279,                0.50597,                0.99063,                 1.0447,                  1.133,              0.0001487,              0.0001487,              0.0001487
                     71,                0.62529,                0.65386,                0.89745,                0.52278,                0.89622,                0.68616,                0.49769,                0.98065,                  1.065,                  1.104,             0.00012669,             0.00012669,             0.00012669
                     72,                0.63243,                0.66144,                0.90164,                0.52762,                0.87898,                0.67625,                0.48211,                 0.9863,                 1.0922,                 1.1428,             0.00010469,             0.00010469,             0.00010469
                     73,                0.62321,                0.62127,                0.89591,                0.54986,                0.80969,                0.68034,                 0.4924,                0.96652,                 1.0566,                 1.1265,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                  0.616,                0.56715,                0.89541,                0.51378,                0.86697,                 0.6925,                 0.5143,                0.96809,                 1.0334,                  1.127,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.61248,                0.55443,                0.88029,                0.64835,                0.65225,                0.70058,                0.51914,                0.96389,                 1.0185,                 1.1301,             3.8674e-05,             3.8674e-05,             3.8674e-05
