                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.3457,                 1.7968,                 1.4114,                0.45235,                0.79185,                 0.5008,                0.35095,                 1.1375,                 1.2817,                  1.147,              0.0014029,              0.0014029,              0.0014029
                     14,                 1.3605,                 1.7792,                 1.3962,                0.45898,                0.89593,                0.54648,                0.38087,                 1.0521,                 1.1996,                 1.1023,              0.0013809,              0.0013809,              0.0013809
                     15,                 1.3442,                 1.7759,                 1.3947,                0.47432,                0.89485,                0.53178,                 0.3718,                   1.12,                 1.2281,                 1.1238,              0.0013589,              0.0013589,              0.0013589
                     16,                 1.2992,                 1.7465,                 1.3718,                0.45143,                0.88683,                0.51687,                0.36989,                 1.0386,                 1.1901,                 1.1311,              0.0013369,              0.0013369,              0.0013369
                     17,                 1.3106,                 1.7558,                 1.3902,                 0.4465,                0.81787,                0.52856,                0.35806,                 1.1584,                 1.2577,                  1.183,              0.0013149,              0.0013149,              0.0013149
                     18,                 1.3178,                 1.7943,                 1.3894,                0.44851,                 0.9044,                0.54715,                0.40533,                0.98995,                 1.1413,                  1.077,              0.0012929,              0.0012929,              0.0012929
                     19,                 1.2841,                 1.7456,                  1.369,                0.45621,                0.85806,                0.53151,                0.38189,                0.99871,                 1.1837,                 1.0642,              0.0012709,              0.0012709,              0.0012709
                     20,                 1.2812,                 1.7331,                 1.3667,                  0.459,                0.83571,                0.55412,                0.39016,                  1.098,                 1.2041,                 1.1407,              0.0012489,              0.0012489,              0.0012489
                     21,                 1.2459,                 1.6745,                 1.3263,                0.47355,                0.84448,                0.53104,                 0.3687,                 1.1074,                 1.1548,                 1.1399,              0.0012269,              0.0012269,              0.0012269
                     22,                 1.2943,                 1.7526,                 1.3773,                0.46971,                0.88834,                0.57497,                0.40735,                 1.0608,                 1.1298,                 1.1007,              0.0012049,              0.0012049,              0.0012049
                     23,                 1.2737,                 1.7452,                 1.3792,                0.46933,                0.86233,                0.52724,                0.36219,                 1.0453,                  1.264,                 1.1272,              0.0011829,              0.0011829,              0.0011829
                     24,                 1.2294,                 1.6841,                  1.343,                 0.4635,                0.86547,                0.52182,                 0.3693,                 1.0299,                 1.1468,                 1.1007,              0.0011609,              0.0011609,              0.0011609
                     25,                 1.2299,                 1.6535,                 1.3405,                0.43507,                0.83571,                0.50109,                0.35797,                 1.0102,                 1.2099,                 1.0844,              0.0011389,              0.0011389,              0.0011389
                     26,                  1.223,                 1.6755,                 1.3223,                0.46208,                0.82553,                0.56095,                0.39179,                0.99286,                 1.0878,                 1.0987,              0.0011169,              0.0011169,              0.0011169
                     27,                 1.2415,                 1.6729,                 1.3453,                0.47206,                 0.8161,                0.56788,                0.41172,                 1.0179,                 1.1284,                  1.106,              0.0010949,              0.0010949,              0.0010949
                     28,                   1.19,                 1.6116,                 1.2973,                0.44678,                0.82725,                0.55141,                0.38573,                 1.0336,                 1.1259,                 1.1091,              0.0010729,              0.0010729,              0.0010729
                     29,                 1.1891,                 1.6499,                 1.3129,                0.45285,                0.91317,                0.52862,                0.37466,                 1.0195,                 1.1703,                 1.1204,              0.0010509,              0.0010509,              0.0010509
                     30,                 1.1991,                 1.6124,                 1.3182,                0.44886,                0.84389,                0.49148,                0.34676,                 1.0384,                 1.1674,                 1.0982,              0.0010289,              0.0010289,              0.0010289
                     31,                  1.198,                 1.6501,                 1.3097,                0.45769,                0.86114,                0.54862,                0.41663,                0.98036,                 1.1326,                 1.0825,              0.0010069,              0.0010069,              0.0010069
                     32,                 1.2062,                 1.6505,                 1.3311,                0.44883,                0.86114,                0.51797,                0.37164,                0.97677,                 1.1724,                  1.094,             0.00098486,             0.00098486,             0.00098486
                     33,                 1.1906,                 1.6239,                 1.3195,                0.47033,                 0.8705,                0.53647,                0.37748,                 1.0248,                 1.0692,                 1.1161,             0.00096286,             0.00096286,             0.00096286
                     34,                 1.1656,                 1.6138,                 1.2794,                0.46399,                0.91767,                0.53422,                   0.38,                 0.9387,                 1.0574,                 1.0586,             0.00094085,             0.00094085,             0.00094085
                     35,                  1.141,                 1.5923,                 1.2767,                0.43682,                0.86143,                0.53992,                0.40092,                0.97884,                 1.0983,                 1.0912,             0.00091885,             0.00091885,             0.00091885
                     36,                 1.1691,                 1.6198,                 1.3037,                0.46386,                0.91288,                0.51231,                0.37491,                0.95734,                 1.0754,                 1.0809,             0.00089685,             0.00089685,             0.00089685
                     37,                 1.1346,                 1.6195,                 1.2917,                0.45298,                0.86173,                0.53415,                 0.3938,                0.97033,                 1.0535,                 1.0883,             0.00087484,             0.00087484,             0.00087484
                     38,                 1.1791,                 1.6067,                 1.2934,                0.43904,                0.86376,                0.53182,                0.38233,                0.98692,                 1.0654,                  1.102,             0.00085284,             0.00085284,             0.00085284
                     39,                 1.1461,                 1.5868,                 1.2974,                0.47181,                0.86475,                0.53594,                0.38885,                0.98605,                 1.0786,                  1.093,             0.00083083,             0.00083083,             0.00083083
                     40,                 1.1419,                 1.5749,                 1.2851,                0.46477,                0.91377,                0.53059,                 0.3758,                0.98609,                 1.0747,                 1.0911,             0.00080883,             0.00080883,             0.00080883
                     41,                 1.1358,                 1.5747,                 1.2775,                0.46706,                0.89144,                0.53573,                0.38219,                0.96377,                 1.0833,                 1.0935,             0.00078682,             0.00078682,             0.00078682
                     42,                 1.1526,                 1.5893,                 1.3042,                 0.4711,                0.88297,                0.48748,                0.34979,                0.95825,                 1.1046,                 1.0924,             0.00076482,             0.00076482,             0.00076482
                     43,                 1.1209,                 1.5783,                 1.2667,                0.45162,                0.91347,                0.49512,                0.34816,                 1.0056,                 1.0963,                 1.1057,             0.00074282,             0.00074282,             0.00074282
                     44,                 1.1365,                 1.5725,                 1.2695,                0.46726,                0.93949,                0.51031,                0.35187,                 0.9563,                 1.0706,                 1.0909,             0.00072081,             0.00072081,             0.00072081
                     45,                 1.1244,                 1.5638,                 1.2925,                0.46172,                0.88212,                0.50134,                0.36477,                 1.0275,                 1.1107,                 1.1166,             0.00069881,             0.00069881,             0.00069881
                     46,                 1.1261,                 1.5895,                 1.2792,                0.48089,                0.86114,                 0.5219,                0.37245,                0.97883,                 1.0717,                 1.0918,              0.0006768,              0.0006768,              0.0006768
                     47,                 1.1167,                  1.587,                 1.2864,                0.46124,                0.86844,                0.55011,                0.39614,                0.91831,                 1.0942,                 1.0572,              0.0006548,              0.0006548,              0.0006548
                     48,                 1.1187,                 1.5659,                 1.2729,                0.45371,                0.93101,                0.52099,                0.37872,                0.92814,                 1.0575,                 1.0617,             0.00063279,             0.00063279,             0.00063279
                     49,                 1.1087,                 1.5386,                 1.2568,                0.43132,                0.91525,                0.51099,                 0.3734,                0.93243,                 1.0781,                 1.0638,             0.00061079,             0.00061079,             0.00061079
                     50,                 1.0743,                 1.5057,                 1.2501,                0.46313,                  0.905,                0.50996,                0.35561,                0.99302,                 1.0946,                 1.0974,             0.00058878,             0.00058878,             0.00058878
                     51,                 1.0709,                  1.528,                 1.2468,                0.46331,                0.93919,                0.51892,                0.37414,                0.93913,                 1.0613,                 1.0771,             0.00056678,             0.00056678,             0.00056678
                     52,                 1.0628,                 1.5022,                 1.2473,                 0.4678,                 0.9063,                0.51973,                0.36862,                0.95643,                 1.1109,                 1.0686,             0.00054478,             0.00054478,             0.00054478
                     53,                  1.078,                 1.5116,                 1.2354,                0.45701,                0.93072,                0.52103,                0.36667,                0.96737,                 1.0643,                 1.0841,             0.00052277,             0.00052277,             0.00052277
                     54,                 1.0425,                 1.4578,                 1.2197,                0.47161,                0.90316,                0.53679,                0.38916,                0.99551,                 1.0521,                  1.097,             0.00050077,             0.00050077,             0.00050077
                     55,                 1.0531,                 1.4905,                 1.2421,                0.48636,                0.82694,                0.51149,                0.36497,                  0.971,                 1.0886,                 1.0915,             0.00047876,             0.00047876,             0.00047876
                     56,                 1.0531,                 1.4703,                 1.2388,                0.47732,                 0.8311,                0.55389,                0.39002,                0.97582,                 1.0864,                 1.0985,             0.00045676,             0.00045676,             0.00045676
                     57,                  1.089,                 1.5101,                 1.2534,                0.48655,                0.85054,                0.54431,                0.37001,                 1.0435,                 1.0757,                 1.1463,             0.00043475,             0.00043475,             0.00043475
                     58,                 1.0467,                 1.4699,                  1.235,                0.45837,                0.86173,                0.53496,                0.36898,                0.98712,                 1.0706,                  1.106,             0.00041275,             0.00041275,             0.00041275
                     59,                 1.0328,                 1.4195,                 1.2197,                0.47218,                0.84508,                0.54684,                0.38226,                 1.0181,                 1.0834,                 1.1326,             0.00039074,             0.00039074,             0.00039074
                     60,                 1.0383,                 1.4944,                 1.2412,                 0.5067,                0.76732,                0.56752,                0.40327,                0.99609,                 1.0891,                 1.1021,             0.00036874,             0.00036874,             0.00036874
                     61,                 1.0405,                 1.4928,                 1.2467,                0.49037,                0.83005,                0.57957,                0.39057,                0.98298,                 1.0789,                 1.1168,             0.00034674,             0.00034674,             0.00034674
                     62,                 1.0151,                 1.4777,                 1.2176,                0.48971,                0.84419,                0.56085,                0.39627,                 0.9697,                  1.061,                 1.0951,             0.00032473,             0.00032473,             0.00032473
                     63,                 1.0227,                 1.4412,                 1.2215,                0.53787,                0.78368,                 0.5906,                0.40732,                 1.0063,                 1.1164,                 1.1144,             0.00030273,             0.00030273,             0.00030273
                     64,                 1.0391,                 1.4401,                  1.222,                0.49445,                0.80751,                 0.5956,                0.43142,                0.95583,                 1.0625,                  1.077,             0.00028072,             0.00028072,             0.00028072
                     65,                 1.0015,                 1.4513,                 1.2152,                0.51569,                0.79304,                0.55892,                0.39411,                0.99654,                 1.0912,                 1.1118,             0.00025872,             0.00025872,             0.00025872
                     66,                0.91587,                 1.2723,                 1.1601,                  0.564,                0.71783,                0.58603,                0.41494,                0.95891,                 1.0844,                 1.0922,             0.00023671,             0.00023671,             0.00023671
                     67,                0.88183,                 1.2476,                 1.1525,                0.49518,                0.83389,                0.61001,                0.44122,                0.92923,                 1.0599,                 1.0639,             0.00021471,             0.00021471,             0.00021471
                     68,                0.87863,                 1.2246,                 1.1399,                 0.5429,                0.78755,                0.59887,                0.43446,                0.96039,                 1.0361,                 1.1083,             0.00019271,             0.00019271,             0.00019271
                     69,                 0.8867,                 1.2209,                 1.1495,                0.53421,                0.73959,                0.60148,                0.42705,                0.96665,                 1.0722,                 1.0948,              0.0001707,              0.0001707,              0.0001707
                     70,                0.86462,                 1.1943,                 1.1405,                0.55201,                0.80969,                0.64599,                0.46229,                0.93698,                 1.0575,                 1.0598,              0.0001487,              0.0001487,              0.0001487
                     71,                0.86074,                 1.1938,                 1.1331,                0.54475,                0.80195,                0.64959,                 0.4788,                0.90456,                  1.048,                  1.052,             0.00012669,             0.00012669,             0.00012669
                     72,                 0.8377,                 1.1734,                 1.1194,                0.53321,                0.84963,                0.63689,                0.46213,                0.92802,                 1.0483,                 1.0761,             0.00010469,             0.00010469,             0.00010469
                     73,                0.85533,                 1.1798,                 1.1407,                0.50218,                0.86233,                0.61633,                 0.4512,                0.95924,                 1.0959,                 1.0909,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.82931,                 1.1658,                 1.1337,                0.55966,                0.83348,                0.64951,                0.46454,                0.94822,                 1.0618,                 1.0813,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.83159,                 1.1342,                 1.1283,                0.54991,                0.80051,                0.66108,                0.47155,                0.95993,                 1.0838,                 1.0961,             3.8674e-05,             3.8674e-05,             3.8674e-05
